filename,animation_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,stroke_width,opacity,stroke_opacity,fill_r,fill_g,fill_b,stroke_r,stroke_g,stroke_b,rel_width,rel_height
L_Renz_06,6,12.534953,1.2603341,-3.1373022,-1.869754,0.108886495,0.68891853,1.2026155,1.1631249,0.30780903,-1.0756096,0.6131171,0.36028662,-0.3287681,0.538316,-0.0417189,0,1.0,1.0,0,99,40,0,0,0,0.042003787226717125,0.08617347605414502
L_Renz_06,7,9.937784,-1.9965388,-4.4600134,-0.24815844,-1.2085239,0.6386196,3.1649184,-0.66870815,0.3003547,0.24135391,-0.32120973,0.33515576,-0.014093366,0.49634778,-0.061211877,0,1.0,1.0,0,99,40,0,0,0,0.05233258736443446,0.08617347605414516
L_Renz_06,8,15.472274,-7.5950847,-6.324121,3.5094779,0.9024771,-0.99329895,1.0073191,0.7110151,-1.3322933,-0.5392673,-0.30872807,0.18971334,0.71160394,-0.80155647,0.64155823,0,1.0,1.0,0,99,40,0,0,0,0.04591151661215407,0.08675922893377856
L_Renz_06,9,-6.408951,1.0448389,-1.7745502,-2.3508556,0.5415423,0.3302511,-1.2074443,-1.5097872,0.07323176,-0.053891078,-0.067874976,-0.06585745,0.19465813,0.056195598,-0.112374865,0,1.0,1.0,0,99,40,0,0,0,0.05422620072301611,0.15322972033336577
L_Renz_07,0,-0.58806866,-6.6441607,6.2815986,-0.618791,0.40662885,0.1758442,-1.1368889,-1.0106841,-0.09223843,0.11099368,0.13141796,-0.09238135,0.03943997,-0.00037257987,-0.13911906,0,1.0,1.0,0,99,40,0,0,0,0.03936420748356748,0.08710407848735072
L_Renz_07,1,-3.642242,-6.189335,-2.1471968,-1.0887233,-1.2447612,0.9113603,3.19099,-0.7803699,0.32233873,0.35605586,0.19234468,0.28827876,-0.018128237,0.5372786,0.12754737,0,1.0,1.0,0,99,40,0,0,0,0.047449829187481786,0.08557236957081199
L_Renz_07,10,-0.92144054,-0.9053573,-3.619073,-3.1356301,0.98319,-0.0033324563,-1.4262508,-1.2932539,0.40295234,0.43431577,-0.060532887,-0.16334331,-0.17313667,0.04613626,-0.13387978,0,1.0,1.0,0,99,40,0,0,0,0.11354311513965423,0.08788370026086544
L_Renz_07,11,5.8493752,8.90433,-2.1925373,-1.2636412,0.66465604,-0.1775586,-0.8707092,-1.6114111,-0.06501995,0.16937998,-0.039957512,-0.054958634,0.3221599,-0.096476816,-0.22451179,0,1.0,1.0,0,99,40,0,0,0,0.05677157734988903,0.17571426648287822
L_Renz_07,12,12.986691,1.7571955,-7.8092456,0.6833521,1.4189475,-0.33882105,-0.90293664,-1.2920758,-0.043347016,0.2277802,-0.21051408,-0.23366107,0.11163692,0.04919821,-0.35182256,0,1.0,1.0,0,99,40,0,0,0,0.05678872465708809,0.17571426648287822
L_Renz_07,13,10.942531,14.125907,-2.7575755,2.7540195,1.6218029,-1.3749431,0.37261218,0.06579794,-1.1610523,0.6274927,0.18692887,-0.10654483,0.24697727,-0.005747742,-0.11843439,0,1.0,1.0,0,99,40,0,0,0,0.09835024291428467,0.1055300031782313
L_Renz_07,14,1.4654589,0.5686413,-3.8745785,-3.4198115,0.5046029,0.8785271,-1.8222522,-1.3616294,1.0562745,-0.2634061,-0.5693203,-0.38163942,0.13832016,0.048032016,-0.18228418,0,1.0,1.0,0,99,40,0,0,0,0.06819999143963518,0.1521758872715341
L_Renz_07,15,9.489306,9.727994,-3.3017836,-0.46683398,0.55028844,0.6316593,-1.064471,-1.0978683,0.8648276,-0.08780832,-0.2196257,-0.37906125,0.63502306,0.09230282,-0.13734762,0,1.0,1.0,0,99,40,0,0,0,0.0682071459339668,0.15217588727153403
L_Renz_07,17,0.16773397,11.424532,0.654723,-1.8600303,0.17669596,1.2124773,-1.2541171,0.024410121,2.1886346,-0.2621335,-0.86611736,-0.3382891,0.6963586,0.19788483,0.4983305,0,1.0,1.0,0,99,40,0,0,0,0.09833307582702439,0.10554326834537202
L_Renz_07,16,9.859491,6.3695917,-4.9366655,-0.097549625,1.3465471,-0.93927604,-0.6753703,-1.335282,-0.8036054,0.70125324,0.14807019,0.17617929,-0.07623992,-0.109435074,-0.31014258,0,1.0,1.0,0,99,40,0,0,0,0.06821715852689528,0.1521758872715346
L_Renz_07,18,15.517099,6.446513,-7.0985823,1.4451196,1.1628358,0.25060338,-0.44889113,0.54157203,1.4779527,-0.3988666,-0.57418025,-0.5498987,0.41696548,0.005697953,-0.12235838,0,1.0,1.0,0,99,40,0,0,0,0.09833307582702439,0.10554326834537188
L_Renz_07,19,7.122611,8.929683,-2.156212,-1.5404224,0.899461,-0.7620275,-0.5864799,-0.5769227,0.2113793,0.5160584,-0.124332555,0.09889918,-0.015230514,-0.06599258,-0.09427452,0,1.0,1.0,65,166,42,0,0,0,0.0822646821513793,0.06930700112470513
L_Renz_07,20,2.9568727,6.2685432,-1.8891603,-2.3211904,1.009561,-0.45388898,-1.0285804,-1.1683058,0.25795153,0.6700673,-0.0114889005,0.17865059,-0.19727533,-0.080340706,-0.008081682,0,1.0,1.0,65,166,42,0,0,0,0.0822646821513796,0.0692954879892936
L_Renz_07,2,6.066299,-2.0013685,-0.40193135,-3.1392462,-0.6787315,1.3071808,1.9616134,0.12162721,0.8718055,0.09936574,0.12305358,-0.110616796,-0.4923881,-0.33193648,0.054717816,0,1.0,1.0,0,99,40,0,0,0,0.040033647491030236,0.08557236957081199
L_Renz_07,21,2.8934221,15.114107,0.5219548,1.0285664,1.0546148,-0.4894183,-0.17382532,-0.7329013,-0.5619348,0.15024729,-0.2282608,-0.0859648,0.32777435,0.04458709,0.16536282,0,1.0,1.0,65,166,42,0,0,0,0.0447773862015555,0.12730915708889523
L_Renz_07,22,9.76022,6.8359685,-3.8649223,-1.659021,0.88624644,-0.33038548,-0.7623713,-0.42840332,0.6488041,0.24789064,-0.11698443,-0.28681833,0.08817696,-0.0065634125,-0.26616177,0,1.0,1.0,65,166,42,0,0,0,0.0822646821513793,0.06929548798929375
L_Renz_07,23,-0.102249235,4.8646975,-1.5516714,-3.0022573,0.5006537,0.3320524,-1.3169086,-1.3261896,0.6906684,0.0427895,-0.21166717,-0.18360314,0.12882134,-0.06329174,-0.14285463,0,1.0,1.0,65,166,42,0,0,0,0.04478482576401038,0.12730915708889523
L_Renz_07,24,5.512206,-1.411019,-6.026703,-2.7362916,1.1436604,0.040599175,-1.5276284,-1.5292574,0.43156242,-0.060318567,-0.42532578,-0.39626324,0.014818054,-0.03714468,-0.35274118,0,1.0,1.0,65,166,42,0,0,0,0.044777386201555205,0.12730915708889604
L_Renz_07,25,11.563825,7.807273,-4.7292128,0.22678362,1.4628738,-1.1772565,-0.29299757,-0.23247105,-0.63676393,0.69514436,0.061030816,0.20095183,-0.09452347,-0.025618194,-0.13330613,0,1.0,1.0,65,166,42,0,0,0,0.061268771382850425,0.09483453497546368
L_Renz_07,27,10.179014,-0.54621786,-7.004536,-2.2013915,1.0999949,-0.11578828,-1.1431956,-0.2935428,1.166181,-0.16120149,-0.7374087,-0.4235533,0.07585391,-0.027121158,-0.3014475,0,1.0,1.0,65,166,42,0,0,0,0.06128593847011071,0.09483453497546426
L_Renz_07,26,1.8866489,11.14479,0.2642965,-2.0476403,0.20930961,0.7077336,-1.0490048,-0.33280832,1.6193609,-0.2817555,-0.7334482,-0.32631454,0.68669915,0.12525505,0.3149808,0,1.0,1.0,65,166,42,0,0,0,0.061291659121460174,0.09484338800062894
L_Renz_07,28,15.147951,11.21747,-5.0408425,2.5148127,1.5431619,-0.8561629,0.4910547,0.7550387,0.54469764,-0.2669696,-0.10098063,-0.6100967,0.4194501,0.09283591,-0.09040681,0,1.0,1.0,151,191,13,0,0,0,0.05677155756982741,0.043941850130433016
L_Renz_07,29,0.80829805,13.578379,1.1791915,-0.70454973,0.7640803,-0.34488377,-0.24997042,0.0010631405,0.2770763,0.023816077,-0.46674436,-0.0638953,0.44781893,0.067900755,0.38053885,0,1.0,1.0,151,191,13,0,0,0,0.028394362328543653,0.08788370026086502
L_Renz_07,3,-1.8521422,-9.492962,-1.0997802,-0.59333146,-1.9926887,-0.46742052,-0.15316993,0.27188152,0.15736046,0.19003363,-0.055469174,0.20783286,0.123412915,-0.021191876,0.13311578,0,1.0,1.0,0,99,40,0,0,0,0.03996497914198898,0.08559893659023801
L_Renz_07,30,3.1080446,-0.697839,-4.671676,-3.45868,1.081117,-0.42132476,-1.2281208,-1.0115038,0.13718358,0.092751734,-0.3108282,-0.25146198,-0.1371056,-0.06757683,-0.2816507,0,1.0,1.0,151,191,13,0,0,0,0.028394362328543653,0.08788370026086513
L_Renz_07,31,7.3171372,6.41625,-3.4357088,-1.7160268,1.1651963,-1.2850509,-0.41590703,-0.17793606,-0.6838103,0.6832786,-0.025089558,0.34097877,-0.3777128,-0.25598392,-0.27293855,0,1.0,1.0,151,191,13,0,0,0,0.04916653791351356,0.05277391495361965
L_Renz_07,32,4.5312753,7.8536587,-1.4700861,-2.9713473,0.31774005,-0.035952453,-0.88180673,-0.3397995,0.9976571,-0.10014589,-0.46657914,-0.19254494,0.3065444,-0.0633801,-0.08101407,0,1.0,1.0,151,191,13,0,0,0,0.03410146951575522,0.07611451065519297
L_Renz_07,34,9.883091,12.058258,-2.4424922,0.33737248,1.0391846,-0.73606026,-0.11472461,-0.14406596,-0.21163195,0.2386039,-0.023479471,-0.06548108,0.35847715,-0.019003153,-0.15187153,0,1.0,1.0,151,191,13,0,0,0,0.034101469515755024,0.07608794363576707
L_Renz_07,33,8.260111,-1.4503436,-6.674254,-2.6632311,1.206142,-0.37829983,-1.1841445,-0.6027268,0.7391122,-0.008897503,-0.60281265,-0.4055522,-0.023494715,-0.037682757,-0.35734895,0,1.0,1.0,151,191,13,0,0,0,0.034094402731931546,0.07608794363576793
L_Renz_07,35,-2.3466887,5.6767707,-0.11266148,-3.7499244,0.21266502,0.15448514,-0.9051705,0.46447283,1.3445828,-0.14435,-0.67419356,-0.15718447,0.2138347,-0.033162653,0.11450636,0,1.0,1.0,151,191,13,0,0,0,0.049166537913512776,0.0527739149536198
L_Renz_07,36,6.7926435,6.9886684,-2.3673646,-3.18647,0.34340167,-0.19458069,-0.7290999,0.28787076,1.189078,-0.22931221,-0.5721958,-0.2563808,0.26009548,-0.038262416,-0.14274137,0,1.0,1.0,151,191,13,0,0,0,0.04918370500077385,0.052773914953619536
L_Renz_07,37,-11.893285,-8.638365,-1.1843014,1.0921755,-0.12526631,3.1356382,2.1525238,1.0824387,0.212605,-1.0354323,-0.10913589,0.09155652,0.2835582,-0.21289949,0.0009808411,0,1.0,1.0,65,166,42,0,0,0,0.15831487871452854,0.33838412642764143
L_Renz_07,38,-3.9326828,-5.8772974,-2.1545894,-1.990352,1.0167588,2.6434772,1.2711507,-0.49561727,-0.8848062,0.5553628,0.45211962,0.2921203,-0.100642845,0.25519332,0.25448015,0,1.0,1.0,65,166,42,0,0,0,0.13412645276475968,0.2495971475062961
L_Renz_07,39,-1.3747107,-4.990083,2.678238,0.64157623,-1.575763,2.2048173,-1.9783555,-0.5055508,-0.7229203,1.37653,0.48565066,0.03829586,-0.013189522,-0.25834328,-0.67882353,0,1.0,1.0,65,166,42,0,0,0,0.1358946627525708,0.24965028154514798
L_Renz_07,4,1.111075,-9.587046,3.2861474,-0.008211599,-0.30435902,-0.075363986,-0.8218666,-0.19257565,-0.047852296,0.5717745,0.32480562,-0.25897232,0.14021936,-0.035897747,-0.041305404,0,1.0,1.0,0,99,40,0,0,0,0.035278364319925856,0.08596689415639783
L_Renz_07,5,10.128191,-9.747634,-4.3020673,1.4868172,-1.2795186,-0.95317686,0.2825035,1.2797471,-0.06951025,0.07660185,-0.29139358,-0.16302419,0.22748244,-0.19045837,-0.017013723,0,1.0,1.0,0,99,40,0,0,0,0.04229970300939047,0.08557236957081199
L_Renz_07,41,4.578363,-0.6727173,1.6656808,-4.319532,1.0366721,0.024531348,-1.3244042,0.43158668,-0.07671027,0.13247706,-0.7004636,0.3992464,-0.24816506,0.09544008,0.4162708,0,1.0,1.0,151,191,13,0,0,0,0.0567887246570875,0.043941851355887705
L_Renz_07,40,5.7198186,-0.20524845,1.766678,0.18066725,-3.6456463,2.2863383,-1.0639153,0.41436917,0.077901304,-0.9040611,-0.9662865,0.69313407,-0.37605968,-0.30990013,-0.25070977,0,1.0,1.0,65,166,42,0,0,0,0.12469409204229212,0.24500105314561577
L_Renz_07,6,8.0261545,-9.215349,-6.601727,-0.8106186,1.1229941,0.420452,1.0196201,1.1845621,0.16912468,-0.75167483,0.7182574,0.24282438,0.20761807,0.37782496,0.034681253,0,1.0,1.0,0,99,40,0,0,0,0.03807659954335549,0.08559893659023907
L_Renz_07,9,10.006718,3.9377673,-5.3853016,-1.3282425,1.189113,-0.34900537,-1.0723895,-1.1447347,0.37939158,0.40278998,-0.105839916,-0.24044456,-0.13220121,-0.0149934115,-0.2722018,0,1.0,1.0,0,99,40,0,0,0,0.1135431151396551,0.08785713324143955
L_Renz_07,7,12.990504,0.81210864,-4.4624457,0.7494616,-1.1400402,0.43119818,3.4631414,-0.3801486,0.16603148,0.15513758,-0.31704813,0.2852519,0.04709901,0.5930282,0.019039556,0,1.0,1.0,0,99,40,0,0,0,0.04744982918748164,0.08557236957081199
L_Renz_07,8,16.381262,-6.165547,-6.016668,3.570341,0.886426,-1.057515,1.0517027,0.7637161,-1.2580543,-0.41799647,-0.23323527,0.1154463,0.6023434,-0.75481987,0.602366,0,1.0,1.0,0,99,40,0,0,0,0.04161301951897823,0.08615877770308333
L_Renz_08,0,2.3386583,-12.5626,1.6043129,0.8818775,1.3499606,-0.3451355,-0.96016955,-0.46456262,-0.057187367,0.11461953,-0.08535974,0.10133344,0.07351347,0.030179493,0.13695833,0,1.0,1.0,0,99,40,0,0,0,0.039467872390190686,0.09327361213113101
L_Renz_08,1,-7.4917107,-8.7863245,-2.9736338,0.3341263,-0.83593976,1.0359691,3.3714936,-0.18999223,0.13421969,0.19596367,0.052472763,0.24449974,0.16219033,0.41809446,0.14617176,0,1.0,1.0,0,99,40,0,0,0,0.04757478742813864,0.09160547316120775
L_Renz_08,10,-4.1737103,1.691518,0.81519043,-1.9512606,0.57012516,3.0415342,1.3328065,-0.55401313,-1.0422966,0.75847656,0.77135086,0.3970593,-0.35107744,0.12329601,0.19466999,0,1.0,1.0,65,166,42,0,0,0,0.1491617611621742,0.2963739943536007
L_Renz_08,11,5.744083,-4.648167,0.51740944,1.2067503,-1.2783692,2.0087302,-2.0360272,-0.4060508,-0.79676914,1.5555727,0.32917878,0.06186413,-0.1402953,-0.3633185,-0.7796275,0,1.0,1.0,65,166,42,0,0,0,0.15115838755206704,0.2964024344259882
L_Renz_08,12,9.290783,-5.097308,-2.1230679,1.2948786,-2.7775126,2.196488,-1.0995419,0.8696168,-0.099533066,-0.7922295,-0.943563,0.4947215,-0.22761895,-0.29373828,-0.19697158,0,1.0,1.0,65,166,42,0,0,0,0.13866991022831143,0.29091350045513736
L_Renz_08,13,11.166309,5.9723854,-4.9703283,-0.8724721,1.0593523,0.00017167114,-1.0331783,-0.8302152,0.7316088,0.33330548,-0.10325042,-0.4134489,0.061461113,0.09175322,-0.1917034,0,1.0,1.0,0,99,40,0,0,0,0.12509897070467121,0.11253880758452126
L_Renz_08,14,10.466073,6.3163056,-5.0209937,-0.61734664,0.82676274,0.34271356,-1.1164659,-1.4147556,0.40597492,-0.07849382,-0.17482124,-0.3368121,0.35292435,-0.0025368463,-0.34009805,0,1.0,1.0,0,99,40,0,0,0,0.06810211458953336,0.2067024461147651
L_Renz_08,15,9.939756,8.484054,-4.3606553,1.1497937,1.5561337,-1.267195,-0.4310764,-1.143187,-1.2193861,1.134084,0.32726285,0.39546183,-0.18904838,-0.08994204,-0.16395721,0,1.0,1.0,0,99,40,0,0,0,0.09318899288199786,0.15397722835909067
L_Renz_08,16,4.689395,12.475511,-0.40139738,-1.1668223,0.1724342,0.954102,-1.1162713,-0.5963808,1.5677156,-0.4150362,-0.7670672,-0.4625579,0.82214624,0.22282644,0.34079805,0,1.0,1.0,0,99,40,0,0,0,0.09318899288199767,0.15397722835909042
L_Renz_08,2,-1.2758979,-9.5533695,-2.023728,-2.1436856,0.05608752,1.2795143,1.7064131,0.41467348,0.8678236,0.17431527,0.21615656,-0.1501175,-0.18219294,-0.26104015,0.042103995,0,1.0,1.0,0,99,40,0,0,0,0.04013907535543392,0.09160547316120775
L_Renz_08,19,13.62059,5.2706313,-6.3865094,0.5664854,1.5313909,-0.80272084,-0.58906746,-0.5923857,0.36368585,0.44660828,-0.20857446,-0.18279012,0.042997256,0.17555223,-0.16942702,0,1.0,1.0,0,99,40,0,0,0,0.1250989707046714,0.11252648198659682
L_Renz_08,17,9.543565,0.92389905,-6.624685,-1.7891915,0.6891437,1.0865247,-1.7493598,-0.9091531,1.5581753,-0.2667731,-0.71316564,-0.45070523,0.21374896,0.007971966,-0.21284114,0,1.0,1.0,0,99,40,0,0,0,0.0931879329692472,0.15397722835909086
L_Renz_08,18,7.226852,5.1342144,-4.8725615,0.064862534,1.0851732,-0.45082483,-1.1332109,-2.9260879,-1.0349458,0.35220885,0.11588035,0.096591085,0.0028482594,-0.18024428,-0.29784665,0,1.0,1.0,0,99,40,0,0,0,0.06810246970045648,0.20670244611476518
L_Renz_08,20,8.838173,3.421112,-4.913399,-2.0749478,1.1375176,-0.59527856,-1.0035068,-0.9198235,0.33097175,0.3853893,-0.19539142,-0.17081058,-0.21281788,-0.05501017,-0.2801905,0,1.0,1.0,0,148,48,0,0,0,0.09712898894970608,0.08025788427846312
L_Renz_08,22,6.534945,7.1795964,-3.1280859,-1.0526696,1.246194,-1.4137487,-0.44304255,-0.54171497,-1.0463786,0.9617984,0.06913366,0.51794827,-0.4410753,-0.26683915,-0.18316686,0,1.0,1.0,0,148,48,0,0,0,0.08411649282247288,0.0964060346018462
L_Renz_08,21,2.7168195,4.1697674,-2.8347342,-2.582657,0.84160733,-0.06818596,-1.2291145,-1.6535618,0.10618672,0.23485355,-0.010733739,-0.042894524,-0.009775268,-0.118804075,-0.24725479,0,1.0,1.0,0,148,48,0,0,0,0.04857310062308533,0.16048732848453764
L_Renz_08,23,7.41794,10.954213,-1.73084,-1.1721977,0.45121908,0.1386623,-0.78215027,-0.74827474,0.82453436,-0.104676135,-0.3611345,-0.3179716,0.639146,0.069528006,-0.047069985,0,1.0,1.0,0,148,48,0,0,0,0.058346168248602885,0.13898663375933637
L_Renz_08,24,8.571078,5.940264,-4.615106,-0.40636685,1.2915177,-1.0159531,-0.72584265,-1.6089946,-0.9018064,0.69787246,0.13373333,0.24334769,-0.13838814,-0.17002833,-0.336453,0,1.0,1.0,0,148,48,0,0,0,0.058331907207190094,0.13898663375933648
L_Renz_08,25,12.633393,3.260092,-6.588198,-1.1536587,0.8877006,0.31216076,-1.0464607,0.32927284,1.7089325,-0.21224825,-0.78706735,-0.4887179,0.3020634,0.047217704,-0.20137042,0,1.0,1.0,0,148,48,0,0,0,0.08411649282247288,0.09638247092160475
L_Renz_08,26,10.86249,4.0246716,-5.378404,-1.7801619,1.1257268,-0.53557783,-0.7322188,-0.22359267,0.5699162,0.0731374,-0.29357934,-0.29541978,-0.029772496,-0.037426323,-0.3255667,0,1.0,1.0,106,176,35,0,0,0,0.06254948535233668,0.05626265423949824
L_Renz_08,27,7.0763574,9.74852,-1.7827945,-1.8177279,0.493192,-0.31067228,-0.58247924,-0.43651682,0.5697471,1.6521326e-05,-0.3116393,-0.17680772,0.41908753,-0.047448374,-0.14565821,0,1.0,1.0,106,176,35,0,0,0,0.034050879739305505,0.10335122305738255
L_Renz_08,28,9.561533,15.837263,-1.5418614,2.72449,1.4373018,-1.0630178,0.4188758,0.08004434,-0.7558041,0.2506021,-0.0018863424,-0.2521875,0.43482935,0.03750924,-0.11160206,0,1.0,1.0,106,176,35,0,0,0,0.046594500479317756,0.07698862085210431
L_Renz_08,29,-2.2999578,4.1990294,-0.7862551,-3.781034,0.20860894,0.34497166,-1.1107024,-0.08625254,1.1801174,-0.17140195,-0.51990426,-0.22994521,0.14307675,-0.021039153,-0.018789507,0,1.0,1.0,106,176,35,0,0,0,0.04659450047931707,0.07697913829150271
L_Renz_08,3,-2.7695048,-6.9758253,0.40914857,-1.0894825,-2.5514774,-0.30638987,-0.21257243,-0.019690529,0.29493076,0.15753189,-0.07802195,0.20700508,-0.041689157,-0.019611847,0.119135395,0,1.0,1.0,0,99,40,0,0,0,0.04007022616957546,0.09163391323359571
L_Renz_08,30,12.737725,3.9308617,-6.1420054,-1.1949503,1.1219836,-0.34736475,-0.66870385,0.23605232,1.066206,-0.19578743,-0.6002125,-0.40803415,0.19122489,0.020522296,-0.29875988,0,1.0,1.0,106,176,35,0,0,0,0.04658876151205666,0.07699810341270547
L_Renz_08,31,2.9867377,7.3158655,-1.4826171,-2.4660468,0.77403563,-0.56982005,-0.7455011,-0.7618716,0.007986302,0.40787357,-0.11565173,0.19559935,-0.024148442,-0.17163743,-0.08936471,0,1.0,1.0,106,176,35,0,0,0,0.034050879739305116,0.10332278298499478
L_Renz_08,32,13.576104,0.47776315,-7.7655916,-0.14770731,1.6356498,-1.1208237,-0.33665392,0.23259808,0.5368669,0.2511611,-0.47414142,-0.1843121,-0.17481832,0.033816304,-0.11027109,0,1.0,1.0,106,176,35,0,0,0,0.06254948535233609,0.056262654239498326
L_Renz_08,5,8.676641,-7.5833426,-2.0093327,0.076419346,-1.7963908,-0.82587767,0.06429369,0.8971288,0.26141986,0.38694295,-0.1058394,-0.16324836,0.07352018,-0.16112857,-0.0332969,0,1.0,1.0,0,99,40,0,0,0,0.0424110984887604,0.09160547316120775
L_Renz_08,4,1.7712647,-11.826896,1.5153568,0.7830854,0.20239471,-0.24911784,-0.69819313,0.05059665,0.064203314,0.54848033,0.27139467,-0.17445652,0.20365968,-0.04188786,0.06291717,0,1.0,1.0,0,99,40,0,0,0,0.03537126923474158,0.09202536954525396
L_Renz_08,7,4.7950807,-9.070632,-6.3537097,0.24619798,-0.5789143,0.5278461,2.9443843,-0.4117981,0.16846272,0.13476367,-0.347319,0.08722958,0.23060638,0.47332302,0.044985536,0,1.0,1.0,0,99,40,0,0,0,0.04757478742813849,0.09160547316120775
L_Renz_08,6,11.625563,1.7275337,-2.4490073,-2.2646952,0.015115958,0.6329418,1.2444665,1.0789379,0.44909197,-0.92768294,0.6955892,0.41229713,-0.31713164,0.4894815,-0.009579486,0,1.0,1.0,0,99,40,0,0,0,0.038176873558470145,0.09163391323359571
L_Renz_08,8,11.527244,-4.4259887,-1.6054398,-1.095828,-0.18810195,-0.71572185,-0.4012469,0.8071717,-0.2970589,0.6588704,-0.0017316403,0.04719087,0.1906723,-0.114016205,-0.12733176,0,1.0,1.0,0,99,40,0,0,0,0.04172260663017657,0.09223322479052128
L_Renz_08,9,-2.6933374,-6.0081587,-1.8605042,-1.1359005,-0.7953871,4.2106557,1.0474483,0.68538797,0.74660075,-1.2002598,-0.011319776,0.24589528,-0.57697755,-0.96723676,0.6350896,0,1.0,1.0,65,166,42,0,0,0,0.1760473682398704,0.40180134269529455
L_Renz_09,1,10.861113,-4.449447,-6.068468,0.5231658,-0.7586793,0.34332335,3.1286986,-0.37330738,0.23225464,0.27537262,-0.4625833,0.2828367,0.11967558,0.49542657,-0.033608526,0,1.0,1.0,65,166,42,0,0,0,0.04432199741713303,0.09340553829156051
L_Renz_09,0,0.44497037,-3.6653564,6.8915625,-0.40345588,-1.3685997,-0.14030933,-0.6655456,-0.95414245,0.46923926,0.43580517,0.09530045,-0.19709389,0.12130661,-0.087421514,-0.27578744,0,1.0,1.0,65,166,42,0,0,0,0.03712440809298331,0.09340553829156042
L_Renz_09,10,-7.1637564,-3.8326695,-4.4880986,-0.3931901,1.3929366,1.9296275,-1.5328186,-2.0673501,1.2979765,-0.52682406,1.6906258,-0.16612203,0.45142278,-0.7321019,0.36112058,0,1.0,1.0,65,166,42,0,0,0,0.3226689625484289,0.3211389056298633
L_Renz_09,11,3.5458956,1.0375377,0.12260325,-2.0891526,-1.4480307,3.6144612,1.4762784,0.30914405,0.50899464,-1.119383,-0.18210317,0.16904959,-0.71158403,-0.8626104,0.43643838,0,1.0,1.0,0,99,40,0,0,0,0.15213086526043923,0.39485068459614203
L_Renz_09,12,0.57863116,-0.80576736,2.1888018,-2.3663306,-0.9326788,2.8514636,1.3644322,-0.0062274523,-0.228766,0.3106068,0.7472488,0.00025868457,-0.68909085,-0.27059248,-0.18288554,0,1.0,1.0,0,99,40,0,0,0,0.12172191132156714,0.28362513963948227
L_Renz_09,13,5.4955955,-1.2932714,1.0517281,-0.18924268,-1.9432421,1.7780981,-1.5747293,0.07408969,-0.51841706,0.3683479,-0.64659774,1.105494,-0.7304462,-0.7856818,-1.1283073,0,1.0,1.0,0,99,40,0,0,0,0.12170469220835148,0.2836251396394823
L_Renz_09,14,12.979373,9.150485,2.422679,3.5162034,-3.7061045,1.049398,0.2075862,0.98976845,-0.023496758,-0.788969,-0.6621067,0.014075146,0.19853787,0.00035727685,-0.17171238,0,1.0,1.0,0,99,40,0,0,0,0.11529918209212232,0.28362513963948227
L_Renz_09,2,12.127399,-4.93771,-4.2248044,-0.91359305,0.14881496,0.5328469,1.989271,0.49858984,0.48637277,0.16787101,-0.08770905,-0.25143605,-0.12892659,-0.12191326,-0.04784361,0,1.0,1.0,65,166,42,0,0,0,0.037882049074472665,0.09343543763160267
L_Renz_09,3,15.520901,-1.6949749,-3.671598,2.0047321,-1.735888,-0.76076907,0.38796937,0.86637807,0.17522809,-0.07618877,-0.49792966,0.35088786,0.23523495,0.086161256,0.13640483,0,1.0,1.0,65,166,42,0,0,0,0.038639690055962114,0.09340553829156042
L_Renz_09,4,7.3743253,-1.4381495,3.3175242,0.05232482,-2.7643847,-0.90727985,0.106011145,-0.18119895,0.4279156,0.7255984,0.20682032,-0.024717595,-0.091075264,-0.0034402062,0.15261966,0,1.0,1.0,65,166,42,0,0,0,0.030684459750322846,0.09343543763160267
L_Renz_09,5,14.777304,4.024011,0.43217227,1.6470447,-2.47153,-0.847218,0.69275033,1.3043742,-0.52542496,-0.020425731,0.009797458,-0.3300344,0.069999434,0.07018289,-0.19715631,0,1.0,1.0,65,166,42,0,0,0,0.037124408092983216,0.09343543763160267
L_Renz_09,6,14.969678,4.87637,-2.927306,-0.34904426,0.5074873,0.27454332,1.6882226,1.3176392,-0.08319114,-0.869678,0.76569444,0.1795603,-0.273024,0.7075263,-0.056796573,0,1.0,1.0,65,166,42,0,0,0,0.03712440809298351,0.09343543763160318
L_Renz_09,8,15.686354,-3.1783142,-1.3194402,1.4174361,0.11275774,-0.57169044,-0.2833383,-0.03651853,0.09105284,0.4804201,0.21906945,-0.3763164,0.25761658,0.16553786,-0.05029959,0,1.0,1.0,65,166,42,0,0,0,0.0371244080929839,0.09343543763160267
L_Renz_09,7,11.504818,-1.5830357,-4.7931848,0.18721178,-1.0802256,0.32906926,3.341623,-0.45269436,0.26726887,0.2591758,-0.35818592,0.29754564,0.009484158,0.48879495,-0.004063862,0,1.0,1.0,65,166,42,0,0,0,0.04432199741713303,0.09340553829156051
L_Renz_10,0,-2.6773949,-4.313746,6.232303,-1.4789041,-0.29851878,0.51113003,-1.0665503,-0.5113172,-0.29697374,0.27435657,0.15308546,-0.124947354,0.20897444,-0.026160475,-0.1594019,0,1.0,1.0,65,166,42,0,0,0,0.046412001686965264,0.12342865282575456
