id,total_len,nb_groups,len_groups,max_len_group
Trepel Airport Equipment_1,31,1,[31],31
Trepel Airport Equipment_0,31,1,[31],31
Trepel Airport Equipment_13,4,1,[4],4
Trepel Airport Equipment_11,8,2,"[4, 4]",4
Trans-o-flex_9,12,1,[12],12
Trepel Airport Equipment_12,13,2,"[9, 4]",9
Trepel Airport Equipment_17,3,1,[3],3
Trepel Airport Equipment_14,6,1,[6],6
Trepel Airport Equipment_16,10,1,[10],10
Trepel Airport Equipment_15,8,2,"[4, 4]",4
Trepel Airport Equipment_18,8,2,"[4, 4]",4
Trepel Airport Equipment_19,9,1,[9],9
Trepel Airport Equipment_20,6,1,[6],6
Trepel Airport Equipment_22,4,1,[4],4
Trepel Airport Equipment_21,7,1,[7],7
Trepel Airport Equipment_2,31,1,[31],31
Trepel Airport Equipment_26,7,1,[7],7
Trepel Airport Equipment_24,9,1,[9],9
Trepel Airport Equipment_23,9,1,[9],9
Trepel Airport Equipment_27,5,1,[5],5
Trepel Airport Equipment_25,14,3,"[6, 4, 4]",6
Trepel Airport Equipment_28,5,1,[5],5
Trepel Airport Equipment_29,4,1,[4],4
Trepel Airport Equipment_30,5,1,[5],5
Trepel Airport Equipment_32,7,1,[7],7
Trepel Airport Equipment_31,5,1,[5],5
Trepel Airport Equipment_3,31,1,[31],31
Trepel Airport Equipment_34,13,1,[13],13
Trepel Airport Equipment_33,13,1,[13],13
Trepel Airport Equipment_35,9,1,[9],9
Trepel Airport Equipment_7,8,2,"[4, 4]",4
Trepel Airport Equipment_4,31,1,[31],31
Trepel Airport Equipment_8,3,1,[3],3
Trepel Airport Equipment_6,31,1,[31],31
Trepel Airport Equipment_5,31,1,[31],31
Trevira_1,9,1,[9],9
Trepel Airport Equipment_9,13,2,"[9, 4]",9
Trevira_2,9,1,[9],9
Trevira_4,8,1,[8],8
Trevira_5,10,2,"[5, 5]",5
Trevira_3,13,2,"[9, 4]",9
Trevira_6,9,1,[9],9
TRIMET Aluminium SE_0,5,1,[5],5
Triuva_0,22,1,[22],22
Trevira_7,18,2,"[12, 6]",12
Triuva_1,22,1,[22],22
Triuva_3,13,1,[13],13
Triuva_2,24,1,[24],24
Triuva_4,34,2,"[24, 10]",24
Triuva_5,16,1,[16],16
TRIMET Aluminium SE_1,88,7,"[15, 15, 11, 24, 12, 5, 6]",24
Trost Auto Service Technik SE_0,18,2,"[13, 5]",13
Trost Auto Service Technik SE_1,14,2,"[7, 7]",7
Trost Auto Service Technik SE_2,14,1,[14],14
Tönnies Holding_1,10,1,[10],10
UEBE Medical_0,17,4,"[4, 5, 4, 4]",5
UEBE Medical_2,20,4,"[4, 4, 4, 8]",8
UEBE Medical_1,77,6,"[11, 22, 22, 12, 5, 5]",22
Tönnies Holding_0,84,10,"[4, 4, 4, 7, 16, 16, 12, 5, 5, 11]",16
Uniwheels Group_0,7,1,[7],7
Uniwheels Group_1,7,1,[7],7
Trevira_0,377,21,"[4, 22, 14, 16, 18, 4, 4, 6, 26, 26, 24, 22, 35, 28, 4, 4, 4, 44, 36, 14, 22]",44
Uniwheels Group_10,5,1,[5],5
Uniwheels Group_11,8,1,[8],8
Uniwheels Group_12,10,1,[10],10
Uniper_0,65,9,"[5, 10, 10, 5, 8, 10, 7, 6, 4]",10
Uniwheels Group_13,11,2,"[7, 4]",7
Uniwheels Group_15,7,1,[7],7
Uniwheels Group_14,8,2,"[4, 4]",4
Uniwheels Group_16,9,2,"[5, 4]",5
Uniwheels Group_17,13,1,[13],13
Uniwheels Group_19,11,1,[11],11
Uniwheels Group_18,12,1,[12],12
Uniwheels Group_2,3,1,[3],3
Uniwheels Group_22,6,1,[6],6
Uniwheels Group_21,10,1,[10],10
Uniwheels Group_20,10,1,[10],10
Uniwheels Group_24,13,1,[13],13
Uniwheels Group_25,12,1,[12],12
Uniwheels Group_23,21,1,[21],21
Uniwheels Group_26,11,1,[11],11
Uniwheels Group_27,10,1,[10],10
Uniwheels Group_28,10,1,[10],10
Uniwheels Group_29,6,1,[6],6
Uniwheels Group_3,5,1,[5],5
Uniwheels Group_30,21,1,[21],21
Uniwheels Group_31,11,1,[11],11
Uniwheels Group_32,10,1,[10],10
Uniwheels Group_4,9,1,[9],9
Uniwheels Group_34,17,4,"[4, 5, 4, 4]",5
Uniwheels Group_33,17,4,"[4, 5, 4, 4]",5
UEBE Medical_3,174,22,"[8, 14, 6, 10, 4, 6, 6, 4, 9, 10, 11, 10, 14, 14, 9, 8, 8, 6, 6, 4, 4, 3]",14
Uniwheels Group_5,9,2,"[5, 4]",5
Uniwheels Group_6,9,1,[9],9
Uniwheels Group_7,9,1,[9],9
Uniwheels Group_8,9,1,[9],9
Uniwheels Group_9,9,1,[9],9
Verkehrsgesellschaft Mecklenburg-Vorpommern_0,29,1,[29],29
Verkehrsgesellschaft Mecklenburg-Vorpommern_1,21,1,[21],21
Vapiano SE_1,21,4,"[4, 4, 9, 4]",9
Verkehrsgesellschaft Mecklenburg-Vorpommern_11,9,1,[9],9
Verkehrsgesellschaft Mecklenburg-Vorpommern_12,3,1,[3],3
Verkehrsgesellschaft Mecklenburg-Vorpommern_10,33,1,[33],33
Verkehrsgesellschaft Mecklenburg-Vorpommern_13,12,6,"[2, 2, 2, 2, 2, 2]",2
Verkehrsgesellschaft Mecklenburg-Vorpommern_14,3,1,[3],3
Verkehrsgesellschaft Mecklenburg-Vorpommern_15,3,1,[3],3
Verkehrsgesellschaft Mecklenburg-Vorpommern_16,3,1,[3],3
Verkehrsgesellschaft Mecklenburg-Vorpommern_17,3,1,[3],3
Verkehrsgesellschaft Mecklenburg-Vorpommern_18,3,1,[3],3
Verkehrsgesellschaft Mecklenburg-Vorpommern_19,3,1,[3],3
Verkehrsgesellschaft Mecklenburg-Vorpommern_20,3,1,[3],3
Verkehrsgesellschaft Mecklenburg-Vorpommern_3,5,1,[5],5
Verkehrsgesellschaft Mecklenburg-Vorpommern_2,33,1,[33],33
Verkehrsgesellschaft Mecklenburg-Vorpommern_5,11,1,[11],11
Verkehrsgesellschaft Mecklenburg-Vorpommern_4,33,1,[33],33
Verkehrsgesellschaft Mecklenburg-Vorpommern_6,11,1,[11],11
Verkehrsgesellschaft Mecklenburg-Vorpommern_7,7,1,[7],7
Vapiano SE_2,108,24,"[9, 3, 3, 7, 5, 4, 4, 4, 4, 7, 5, 3, 7, 7, 4, 4, 4, 4, 4, 3, 3, 3, 3, 4]",9
VHS-Bildungswerk_0,11,1,[11],11
Verkehrsgesellschaft Mecklenburg-Vorpommern_8,33,1,[33],33
Verkehrsgesellschaft Mecklenburg-Vorpommern_9,33,1,[33],33
VHS-Bildungswerk_10,21,1,[21],21
VHS-Bildungswerk_1,10,1,[10],10
VHS-Bildungswerk_11,24,3,"[13, 5, 6]",13
VHS-Bildungswerk_3,9,2,"[5, 4]",5
VHS-Bildungswerk_4,9,1,[9],9
VHS-Bildungswerk_2,15,3,"[7, 4, 4]",7
VHS-Bildungswerk_5,16,1,[16],16
VHS-Bildungswerk_6,11,1,[11],11
VHS-Bildungswerk_8,23,1,[23],23
VHS-Bildungswerk_7,10,1,[10],10
Vilmorin_1,6,1,[6],6
VHS-Bildungswerk_9,13,2,"[9, 4]",9
Vilmorin_0,19,1,[19],19
Vilmorin_11,6,1,[6],6
Vilmorin_10,9,1,[9],9
Vilmorin_12,5,1,[5],5
Vilmorin_13,4,1,[4],4
Vilmorin_15,4,1,[4],4
Vilmorin_14,8,1,[8],8
Vilmorin_16,8,1,[8],8
Vilmorin_17,10,1,[10],10
Vilmorin_19,14,1,[14],14
Vapiano SE_0,254,14,"[31, 10, 22, 28, 26, 35, 20, 6, 4, 4, 28, 32, 4, 4]",35
Vilmorin_2,11,1,[11],11
Vilmorin_18,25,1,[25],25
Vilmorin_3,10,2,"[5, 5]",5
Vilmorin_5,10,1,[10],10
Vilmorin_7,8,1,[8],8
Vilmorin_6,19,2,"[8, 11]",11
Vilmorin_9,11,1,[11],11
Vilmorin_8,8,1,[8],8
Vilmorin_4,18,3,"[9, 4, 5]",9
Volke-Unternehmensgruppe für technische Entwicklung_0,9,1,[9],9
Volke-Unternehmensgruppe für technische Entwicklung_1,6,1,[6],6
Volke-Unternehmensgruppe für technische Entwicklung_11,18,1,[18],18
Volke-Unternehmensgruppe für technische Entwicklung_10,20,1,[20],20
Volke-Unternehmensgruppe für technische Entwicklung_12,22,1,[22],22
Volke-Unternehmensgruppe für technische Entwicklung_13,20,1,[20],20
Volke-Unternehmensgruppe für technische Entwicklung_14,19,1,[19],19
Volke-Unternehmensgruppe für technische Entwicklung_15,26,1,[26],26
Volke-Unternehmensgruppe für technische Entwicklung_16,26,1,[26],26
Volke-Unternehmensgruppe für technische Entwicklung_17,26,1,[26],26
Volke-Unternehmensgruppe für technische Entwicklung_19,22,1,[22],22
Volke-Unternehmensgruppe für technische Entwicklung_18,26,1,[26],26
Volke-Unternehmensgruppe für technische Entwicklung_20,18,1,[18],18
Volke-Unternehmensgruppe für technische Entwicklung_21,10,1,[10],10
Volke-Unternehmensgruppe für technische Entwicklung_22,10,1,[10],10
Volke-Unternehmensgruppe für technische Entwicklung_2,26,1,[26],26
Volke-Unternehmensgruppe für technische Entwicklung_23,10,1,[10],10
Volke-Unternehmensgruppe für technische Entwicklung_25,10,1,[10],10
Volke-Unternehmensgruppe für technische Entwicklung_26,8,1,[8],8
Volke-Unternehmensgruppe für technische Entwicklung_27,10,1,[10],10
Volke-Unternehmensgruppe für technische Entwicklung_24,26,1,[26],26
Volke-Unternehmensgruppe für technische Entwicklung_28,8,1,[8],8
Volke-Unternehmensgruppe für technische Entwicklung_6,5,1,[5],5
Volke-Unternehmensgruppe für technische Entwicklung_3,21,1,[21],21
Volke-Unternehmensgruppe für technische Entwicklung_7,17,1,[17],17
Volke-Unternehmensgruppe für technische Entwicklung_5,36,1,[36],36
Volke-Unternehmensgruppe für technische Entwicklung_4,43,1,[43],43
Volke-Unternehmensgruppe für technische Entwicklung_8,20,1,[20],20
Volke-Unternehmensgruppe für technische Entwicklung_9,10,1,[10],10
Warema Renkhoff SE_10,8,1,[8],8
Warema Renkhoff SE_0,14,1,[14],14
Warema Renkhoff SE_11,8,1,[8],8
Warema Renkhoff SE_12,8,1,[8],8
Warema Renkhoff SE_13,8,1,[8],8
Warema Renkhoff SE_14,8,1,[8],8
Warema Renkhoff SE_1,17,2,"[4, 13]",13
Warema Renkhoff SE_15,8,1,[8],8
Warema Renkhoff SE_2,17,2,"[4, 13]",13
Warema Renkhoff SE_3,14,1,[14],14
Warema Renkhoff SE_4,12,2,"[4, 8]",8
Warema Renkhoff SE_5,19,1,[19],19
Warema Renkhoff SE_8,8,1,[8],8
Warema Renkhoff SE_7,8,1,[8],8
Warema Renkhoff SE_6,8,1,[8],8
Warema Renkhoff SE_9,8,1,[8],8
Webasto SE_0,8,1,[8],8
WebID Solutions_0,23,3,"[5, 8, 10]",10
Weidmüller_0,25,1,[25],25
Weidmüller_1,13,1,[13],13
WebID Solutions_1,56,5,"[23, 5, 10, 10, 8]",23
Weidmüller_10,5,1,[5],5
Weidmüller_11,5,1,[5],5
Weidmüller_13,7,1,[7],7
Weidmüller_12,12,2,"[8, 4]",8
Weidmüller_15,10,1,[10],10
Weidmüller_14,10,1,[10],10
Weidmüller_16,16,1,[16],16
Webasto SE_1,119,13,"[21, 8, 5, 6, 7, 6, 6, 6, 14, 10, 10, 10, 10]",21
Weidmüller_17,14,1,[14],14
WebID Solutions_2,190,31,"[4, 6, 6, 8, 6, 3, 4, 8, 8, 9, 14, 10, 9, 5, 5, 6, 6, 3, 6, 4, 4, 8, 8, 6, 6, 4, 4, 4, 4, 6, 6]",14
Weidmüller_2,3,1,[3],3
Weidmüller_3,5,1,[5],5
Weidmüller_4,12,2,"[8, 4]",8
Weidmüller_5,12,2,"[8, 4]",8
Weidmüller_8,3,1,[3],3
Weidmüller_9,3,1,[3],3
Weidmüller_6,15,1,[15],15
Weidmüller_7,13,1,[13],13
Wilh. Werhahn KG_0,7,1,[7],7
WILA Lichttechnik_0,31,3,"[12, 14, 5]",14
Wilh. Werhahn KG_1,8,1,[8],8
WESTFA_0,63,7,"[27, 13, 5, 5, 5, 6, 2]",27
Wilh. Werhahn KG_10,20,1,[20],20
Wilh. Werhahn KG_13,12,2,"[4, 8]",8
Wilh. Werhahn KG_11,9,1,[9],9
Wilh. Werhahn KG_12,15,1,[15],15
Wilh. Werhahn KG_15,15,1,[15],15
Wilh. Werhahn KG_14,16,1,[16],16
Wilh. Werhahn KG_16,16,2,"[12, 4]",12
Wilh. Werhahn KG_18,14,2,"[8, 6]",8
Wiesheu_0,85,7,"[15, 4, 12, 12, 12, 12, 18]",18
Wilh. Werhahn KG_19,12,1,[12],12
Wilh. Werhahn KG_2,9,1,[9],9
Wilh. Werhahn KG_17,24,1,[24],24
Wilh. Werhahn KG_21,10,1,[10],10
Wilh. Werhahn KG_20,14,2,"[8, 6]",8
Wilh. Werhahn KG_23,12,2,"[4, 8]",8
Wilh. Werhahn KG_22,12,2,"[6, 6]",6
Wilh. Werhahn KG_24,16,1,[16],16
Wilh. Werhahn KG_27,9,1,[9],9
Wilh. Werhahn KG_26,14,2,"[8, 6]",8
Wilh. Werhahn KG_25,17,2,"[11, 6]",11
Wilh. Werhahn KG_28,4,1,[4],4
Wilh. Werhahn KG_5,10,1,[10],10
Wilh. Werhahn KG_3,19,1,[19],19
Wilh. Werhahn KG_4,14,2,"[8, 6]",8
Wilh. Werhahn KG_6,16,1,[16],16
Wilh. Werhahn KG_8,16,1,[16],16
Wilh. Werhahn KG_9,16,1,[16],16
WILO SE_1,4,1,[4],4
Wilh. Werhahn KG_7,17,2,"[13, 4]",13
Wirthwein_1,10,2,"[6, 4]",6
Wirthwein_2,10,1,[10],10
Wirthwein_0,16,2,"[12, 4]",12
WILO SE_0,28,4,"[6, 4, 14, 4]",14
Wisag Group_0,27,3,"[7, 13, 7]",13
Wuppermann AG_1,20,2,"[15, 5]",15
Württembergische Krankenversicherung_0,12,2,"[6, 6]",6
Württembergische Krankenversicherung_10,18,1,[18],18
Württembergische Krankenversicherung_1,18,2,"[14, 4]",14
Württembergische Krankenversicherung_11,16,3,"[4, 4, 8]",8
Württembergische Krankenversicherung_12,8,1,[8],8
Württembergische Krankenversicherung_13,10,1,[10],10
Württembergische Krankenversicherung_14,12,2,"[6, 6]",6
Wisag Group_1,70,6,"[18, 14, 5, 13, 14, 6]",18
Württembergische Krankenversicherung_15,11,1,[11],11
Württembergische Krankenversicherung_16,8,1,[8],8
Württembergische Krankenversicherung_19,8,1,[8],8
Württembergische Krankenversicherung_18,10,1,[10],10
Württembergische Krankenversicherung_17,8,2,"[4, 4]",4
Württembergische Krankenversicherung_2,8,1,[8],8
Württembergische Krankenversicherung_21,4,1,[4],4
Wuppermann AG_0,136,14,"[14, 12, 11, 19, 13, 13, 9, 9, 8, 10, 6, 4, 4, 4]",19
Württembergische Krankenversicherung_23,14,1,[14],14
Württembergische Krankenversicherung_20,31,1,[31],31
Württembergische Krankenversicherung_25,11,1,[11],11
Württembergische Krankenversicherung_26,7,1,[7],7
Württembergische Krankenversicherung_22,48,4,"[5, 31, 6, 6]",31
Württembergische Krankenversicherung_27,7,1,[7],7
Württembergische Krankenversicherung_24,17,3,"[4, 4, 9]",9
Württembergische Krankenversicherung_3,10,1,[10],10
Württembergische Krankenversicherung_28,14,2,"[8, 6]",8
Württembergische Krankenversicherung_29,19,1,[19],19
Württembergische Krankenversicherung_30,15,2,"[6, 9]",9
Württembergische Krankenversicherung_32,11,1,[11],11
Württembergische Krankenversicherung_31,14,2,"[8, 6]",8
Württembergische Krankenversicherung_35,8,1,[8],8
Württembergische Krankenversicherung_36,11,1,[11],11
Württembergische Krankenversicherung_33,17,2,"[11, 6]",11
Württembergische Krankenversicherung_34,9,1,[9],9
Württembergische Krankenversicherung_38,9,2,"[4, 5]",5
Württembergische Krankenversicherung_37,14,2,"[8, 6]",8
Württembergische Krankenversicherung_5,12,2,"[6, 6]",6
Württembergische Krankenversicherung_4,11,1,[11],11
Württembergische Krankenversicherung_6,8,1,[8],8
Württembergische Krankenversicherung_7,8,1,[8],8
Württembergische Krankenversicherung_8,8,2,"[4, 4]",4
Württembergische Krankenversicherung_9,11,1,[11],11
Württembergische Versicherung_0,12,2,"[6, 6]",6
Württembergische Versicherung_1,18,2,"[14, 4]",14
Württembergische Versicherung_10,18,1,[18],18
Württembergische Versicherung_11,16,3,"[4, 4, 8]",8
Württembergische Versicherung_12,8,1,[8],8
Württembergische Versicherung_13,10,1,[10],10
Württembergische Versicherung_16,8,1,[8],8
Württembergische Versicherung_14,12,2,"[6, 6]",6
Württembergische Versicherung_15,11,1,[11],11
Württembergische Versicherung_17,8,2,"[4, 4]",4
Württembergische Versicherung_19,8,1,[8],8
Württembergische Versicherung_2,8,1,[8],8
Württembergische Versicherung_18,10,1,[10],10
Württembergische Versicherung_21,4,1,[4],4
Württembergische Versicherung_23,14,1,[14],14
Württembergische Versicherung_20,31,1,[31],31
Württembergische Versicherung_25,11,1,[11],11
Württembergische Versicherung_24,17,3,"[4, 4, 9]",9
Württembergische Versicherung_22,48,4,"[5, 31, 6, 6]",31
Württembergische Versicherung_26,7,1,[7],7
Württembergische Versicherung_27,7,1,[7],7
Württembergische Versicherung_3,10,1,[10],10
Württembergische Versicherung_28,14,2,"[8, 6]",8
Württembergische Versicherung_29,19,1,[19],19
Württembergische Versicherung_30,15,2,"[6, 9]",9
Württembergische Versicherung_32,11,1,[11],11
Württembergische Versicherung_31,14,2,"[8, 6]",8
Württembergische Versicherung_36,11,1,[11],11
Württembergische Versicherung_33,17,2,"[11, 6]",11
Württembergische Versicherung_35,8,1,[8],8
Württembergische Versicherung_34,9,1,[9],9
Württembergische Versicherung_38,9,2,"[4, 5]",5
Württembergische Versicherung_4,11,1,[11],11
Württembergische Versicherung_37,14,2,"[8, 6]",8
Württembergische Versicherung_5,12,2,"[6, 6]",6
Württembergische Versicherung_7,8,1,[8],8
Württembergische Versicherung_6,8,1,[8],8
Württembergische Versicherung_8,8,2,"[4, 4]",4
Württembergische Versicherung_9,11,1,[11],11
X-Fab_0,28,4,"[7, 7, 7, 7]",7
X-Fab_1,44,6,"[9, 8, 11, 5, 6, 5]",11
Zalando SE_1,12,1,[12],12
Zeppelin Luftschiffttechnik_0,20,1,[20],20
Zeppelin Luftschiffttechnik_1,19,1,[19],19
Zeppelin Luftschiffttechnik_10,12,2,"[5, 7]",7
Zeppelin Luftschiffttechnik_12,11,1,[11],11
Zeppelin Luftschiffttechnik_11,21,1,[21],21
Zeppelin Luftschiffttechnik_14,11,1,[11],11
Zeppelin Luftschiffttechnik_13,13,1,[13],13
Zalando SE_0,125,11,"[16, 5, 14, 9, 10, 9, 9, 7, 12, 20, 14]",20
X-Fab_2,211,32,"[5, 3, 3, 5, 7, 7, 5, 5, 5, 7, 6, 6, 6, 8, 6, 6, 3, 4, 8, 4, 8, 8, 7, 9, 9, 15, 9, 7, 5, 7, 9, 9]",15
Zeppelin Luftschiffttechnik_15,11,1,[11],11
Zeppelin Luftschiffttechnik_16,14,2,"[8, 6]",8
Zeppelin Luftschiffttechnik_18,18,2,"[12, 6]",12
Zeppelin Luftschiffttechnik_19,14,2,"[8, 6]",8
Zeppelin Luftschiffttechnik_17,18,2,"[12, 6]",12
Zeppelin Luftschiffttechnik_2,7,1,[7],7
Zeppelin Luftschiffttechnik_20,8,1,[8],8
Zeppelin Luftschiffttechnik_21,12,2,"[4, 8]",8
Zeppelin Luftschiffttechnik_22,16,1,[16],16
Zeppelin Luftschiffttechnik_23,13,1,[13],13
Zeppelin Luftschiffttechnik_24,14,1,[14],14
Zeppelin Luftschiffttechnik_26,8,1,[8],8
Zeppelin Luftschiffttechnik_25,11,1,[11],11
Zeppelin Luftschiffttechnik_28,7,1,[7],7
Zeppelin Luftschiffttechnik_27,10,1,[10],10
Zeppelin Luftschiffttechnik_3,7,1,[7],7
Zeppelin Luftschiffttechnik_30,12,2,"[4, 8]",8
Zeppelin Luftschiffttechnik_29,16,1,[16],16
Zeppelin Luftschiffttechnik_31,10,1,[10],10
Zeppelin Luftschiffttechnik_32,10,1,[10],10
Zeppelin Luftschiffttechnik_33,8,1,[8],8
Zeppelin Luftschiffttechnik_34,14,2,"[8, 6]",8
Zeppelin Luftschiffttechnik_35,7,1,[7],7
Zeppelin Luftschiffttechnik_36,16,1,[16],16
Zeppelin Luftschiffttechnik_37,16,1,[16],16
Zeppelin Luftschiffttechnik_38,12,2,"[4, 8]",8
Zeppelin Luftschiffttechnik_4,21,1,[21],21
Zeppelin Luftschiffttechnik_39,18,1,[18],18
Zeppelin Luftschiffttechnik_40,12,1,[12],12
Zeppelin Luftschiffttechnik_42,12,2,"[6, 6]",6
Zeppelin Luftschiffttechnik_41,24,1,[24],24
Zeppelin Luftschiffttechnik_43,22,1,[22],22
Zeppelin Luftschiffttechnik_45,8,1,[8],8
Zeppelin Luftschiffttechnik_44,30,3,"[18, 6, 6]",18
Zeppelin Luftschiffttechnik_46,8,2,"[4, 4]",4
Zeppelin Luftschiffttechnik_47,20,1,[20],20
Zeppelin Luftschiffttechnik_48,12,1,[12],12
Zeppelin Luftschiffttechnik_6,30,2,"[13, 17]",17
Zeppelin Luftschiffttechnik_5,26,2,"[7, 19]",19
Zeppelin Luftschiffttechnik_7,30,2,"[17, 13]",17
Zeppelin Luftschiffttechnik_9,14,1,[14],14
Zeppelin Luftschiffttechnik_8,27,2,"[10, 17]",17
ZF Sachs_2,9,1,[9],9
ZF Sachs_0,107,1,[107],107
ZF Sachs_5,5,1,[5],5
ZF Sachs_1,107,1,[107],107
ZF Sachs_3,21,3,"[7, 7, 7]",7
ZF Sachs_6,7,1,[7],7
ZF Sachs_7,27,3,"[18, 5, 4]",18
Ziehl-Abegg SE_1,10,1,[10],10
ZF Sachs_4,54,6,"[11, 9, 11, 6, 13, 4]",13
Ziehl-Abegg SE_10,3,1,[3],3
Ziehl-Abegg SE_12,3,1,[3],3
Ziehl-Abegg SE_13,3,1,[3],3
Ziehl-Abegg SE_11,4,1,[4],4
Ziehl-Abegg SE_14,3,1,[3],3
Ziehl-Abegg SE_15,3,1,[3],3
Ziehl-Abegg SE_4,3,1,[3],3
Ziehl-Abegg SE_2,6,1,[6],6
Ziehl-Abegg SE_3,7,1,[7],7
Ziehl-Abegg SE_5,3,1,[3],3
Ziehl-Abegg SE_6,3,1,[3],3
Ziehl-Abegg SE_7,3,1,[3],3
Ziehl-Abegg SE_9,2,1,[2],2
Ziehl-Abegg SE_8,3,1,[3],3
Ziehl-Abegg SE_0,104,14,"[10, 10, 13, 12, 8, 4, 12, 6, 6, 7, 4, 3, 4, 5]",13
Öger Group_0,8,1,[8],8
Öger Group_1,11,1,[11],11
Öger Group_10,13,2,"[9, 4]",9
Öger Group_13,7,1,[7],7
Öger Group_14,11,1,[11],11
Öger Group_12,16,4,"[6, 4, 3, 3]",6
Öger Group_11,10,1,[10],10
Öger Group_17,6,1,[6],6
Öger Group_15,13,2,"[9, 4]",9
Öger Group_2,8,1,[8],8
Öger Group_19,11,1,[11],11
Öger Group_18,14,2,"[8, 6]",8
Öger Group_20,8,1,[8],8
Öger Group_21,10,2,"[6, 4]",6
Öger Group_22,11,1,[11],11
Öger Group_24,11,1,[11],11
Öger Group_23,12,2,"[8, 4]",8
Öger Group_25,11,1,[11],11
Öger Group_16,27,4,"[10, 7, 5, 5]",10
Öger Group_28,8,2,"[5, 3]",5
Öger Group_26,12,2,"[8, 4]",8
Öger Group_29,11,1,[11],11
Öger Group_3,11,1,[11],11
Öger Group_27,10,2,"[6, 4]",6
Öger Group_32,5,1,[5],5
Öger Group_30,10,1,[10],10
Öger Group_31,9,1,[9],9
Öger Group_4,8,1,[8],8
Öger Group_34,11,1,[11],11
Öger Group_5,11,1,[11],11
Öger Group_35,12,2,"[8, 4]",8
Öger Group_33,14,2,"[8, 6]",8
Öger Group_6,7,1,[7],7
Öger Group_7,9,1,[9],9
Öger Group_9,9,1,[9],9
Öger Group_8,10,2,"[6, 4]",6
ÖRAG_0,81,7,"[17, 12, 13, 5, 16, 5, 13]",17
ÖRAG_1,131,13,"[13, 9, 11, 13, 9, 13, 9, 5, 10, 8, 8, 13, 10]",13
