,file,class_,fill,stroke,stroke_width,opacity,stroke_opacity
4619,Tengelmann Group.svg,,#ffffff,#616065,0.53375,1,1
4620,Tengelmann Group.svg,,#009347,none,0,1,1.0
4621,Tengelmann Group.svg,,#c7d417,none,0,1,1.0
4622,Terex Material Handling & Port Solutions.svg,,#000000,#000000,0,1.0,1.0
4623,Terex Material Handling & Port Solutions.svg,,#ffffff,none,0,1,1.0
4624,Terex Material Handling & Port Solutions.svg,,#ffffff,none,0,1,1.0
4625,Terex Material Handling & Port Solutions.svg,,#000000,none,0,1,1.0
4626,Terex Material Handling & Port Solutions.svg,,#d31145,none,0,1,1.0
4627,Terex Material Handling & Port Solutions.svg,,#000000,none,0,1,1.0
4628,Terex Material Handling & Port Solutions.svg,,#000000,none,0,1,1.0
4629,Terex Material Handling & Port Solutions.svg,,#000000,none,0,1,1.0
4630,Terex Material Handling & Port Solutions.svg,,#000000,none,0,1,1.0
4631,Terex Material Handling & Port Solutions.svg,,#000000,none,0,1,1.0
4632,Terex Material Handling & Port Solutions.svg,,#000000,none,0,1,1.0
4633,tesa SE.svg,,#000000,#000000,0,1.0,1.0
4634,tesa SE.svg,,#000000,#000000,0,1.0,1.0
4635,tesa SE.svg,,#000000,#000000,0,1.0,1.0
4636,tesa SE.svg,,#000000,#000000,0,1.0,1.0
4637,tesa SE.svg,,#000000,#000000,0,1.0,1.0
4638,tesa SE.svg,,#000000,#000000,0,1.0,1.0
4639,tesa SE.svg,,#000000,#000000,0,1.0,1.0
4640,tesa SE.svg,,#000000,#000000,0,1.0,1.0
4641,tesa SE.svg,,#000000,#000000,0,1.0,1.0
4642,tesa SE.svg,,#000000,#000000,0,1.0,1.0
4643,tesa SE.svg,,#000000,#000000,0,1.0,1.0
4644,tesa SE.svg,,#000000,#000000,0,1.0,1.0
4645,tesa SE.svg,,white,none,0,1.0,1.0
4646,tesa SE.svg,,none,white,0.00039541,1.0,1.0
4647,tesa SE.svg,,#ec1a2d,none,0.000001,1.0,1.0
4648,tesa SE.svg,,#00acef,none,0.000001,1.0,1.0
4649,tesa SE.svg,,white,none,0.000001,1.0,1.0
4650,tesa SE.svg,,white,none,0.000001,1.0,1.0
4651,tesa SE.svg,,white,none,0.000001,1.0,1.0
4652,tesa SE.svg,,white,none,0.000001,1.0,1.0
4653,tesa SE.svg,,white,none,0.000001,1.0,1.0
4654,tesa SE.svg,,#ec1a2d,none,0.000001,1.0,1.0
4655,tesa SE.svg,,#ec1a2d,none,0.000001,1.0,1.0
4656,Theben AG.svg,,#0066b3,none,0,1,1.0
4657,Theben AG.svg,,#ffffff,none,2,1,1
4658,Thüga.svg,,#769bc9,none,0,1,1.0
4659,Thüga.svg,,#769bc9,#000000,0,1,1.0
4660,Thüga.svg,,#769bc9,#000000,0,1,1.0
4661,Thüga.svg,,#769bc9,#000000,0,1,1.0
4662,Thüga.svg,,#769bc9,#000000,0,1,1.0
4663,Thüga.svg,,#769bc9,#000000,0,1,1.0
4664,Thüga.svg,,#769bc9,#000000,0,1,1.0
4665,Thüga.svg,,#769bc9,#000000,0,1,1.0
4666,Thüga.svg,,#769bc9,#000000,0,1,1.0
4667,Thüga.svg,,#769bc9,#000000,0,1,1.0
4668,Thüga.svg,,#769bc9,#000000,0,1,1.0
4669,Thüga.svg,,#769bc9,#000000,0,1,1.0
4670,Thüga.svg,,#769bc9,#000000,0,1,1.0
4671,Thüga.svg,,#769bc9,#000000,0,1,1.0
4672,Thüga.svg,,#769bc9,#000000,0,1,1.0
4673,Thüga.svg,,#769bc9,#000000,0,1,1.0
4674,Thüga.svg,,#769bc9,#000000,0,1,1.0
4675,Thüga.svg,,#769bc9,#000000,0,1,1.0
4676,Thüga.svg,,#769bc9,#000000,0,1,1.0
4677,Thüga.svg,,#000000,none,28,1,1.0
4678,Thüga.svg,,#000000,none,28,1,1.0
4679,Thüga.svg,,#000000,none,28,1,1.0
4680,Thüga.svg,,#000000,none,0,1.0,1.0
4681,Thüga.svg,,#000000,none,0,1.0,1.0
4682,Timocom.svg,,#000000,#000000,0,1.0,1.0
4683,Timocom.svg,,#000000,#000000,0,1.0,1.0
4684,Timocom.svg,,#000000,#000000,0,1.0,1.0
4685,Timocom.svg,,#000000,#000000,0,1.0,1.0
4686,Timocom.svg,,#000000,#000000,0,1.0,1.0
4687,Timocom.svg,,#000000,#000000,0,1.0,1.0
4688,Timocom.svg,,#000000,#000000,0,1.0,1.0
4689,Timocom.svg,,#000000,#000000,0,1.0,1.0
4690,Timocom.svg,,#000000,#000000,0,1.0,1.0
4691,Timocom.svg,,#000000,#000000,0,1.0,1.0
4692,Timocom.svg,,#000000,#000000,0,1.0,1.0
4693,Trans-o-flex.svg,,#000000,#000000,0,1.0,1.0
4694,Trans-o-flex.svg,,#000000,#000000,0,1.0,1.0
4695,Trans-o-flex.svg,,#000000,#000000,0,1.0,1.0
4696,Trans-o-flex.svg,,#000000,#000000,0,1.0,1.0
4697,Trans-o-flex.svg,,#000000,#000000,0,1.0,1.0
4698,Trans-o-flex.svg,,#000000,#000000,0,1.0,1.0
4699,Trans-o-flex.svg,,#000000,#000000,0,1.0,1.0
4700,Trans-o-flex.svg,,#000000,#000000,0,1.0,1.0
4701,Trans-o-flex.svg,,#000000,#000000,0,1.0,1.0
4702,Trans-o-flex.svg,,#000000,#000000,0,1.0,1.0
4703,Trans-o-flex.svg,,#000000,#000000,0,1.0,1.0
4704,Trans-o-flex.svg,,#000000,#000000,0,1.0,1.0
4705,Trans-o-flex.svg,,#000000,#000000,0,1.0,1.0
4706,Trepel Airport Equipment.svg,,#000000,#000000,0,1.0,1.0
4707,Trepel Airport Equipment.svg,,#000000,#000000,0,1.0,1.0
4708,Trepel Airport Equipment.svg,,#000000,#000000,0,1.0,1.0
4709,Trepel Airport Equipment.svg,,#000000,#000000,0,1.0,1.0
4710,Trepel Airport Equipment.svg,,#000000,#000000,0,1.0,1.0
4711,Trepel Airport Equipment.svg,,#000000,#000000,0,1.0,1.0
4712,Trepel Airport Equipment.svg,,#000000,#000000,0,1.0,1.0
4713,Trepel Airport Equipment.svg,,#7b7c7e,none,0,1,1.0
4714,Trepel Airport Equipment.svg,,#7b7c7e,none,0,1,1.0
4715,Trepel Airport Equipment.svg,,#7b7c7e,none,0,1,1.0
4716,Trepel Airport Equipment.svg,,#7b7c7e,none,0,1,1.0
4717,Trepel Airport Equipment.svg,,#7b7c7e,none,0,1,1.0
4718,Trepel Airport Equipment.svg,,#7b7c7e,none,0,1,1.0
4719,Trepel Airport Equipment.svg,,#7b7c7e,none,0,1,1.0
4720,Trepel Airport Equipment.svg,,#7b7c7e,none,0,1,1.0
4721,Trepel Airport Equipment.svg,,#7b7c7e,none,0,1,1.0
4722,Trepel Airport Equipment.svg,,#7b7c7e,none,0,1,1.0
4723,Trepel Airport Equipment.svg,,#7b7c7e,none,0,1,1.0
4724,Trepel Airport Equipment.svg,,#7b7c7e,none,0,1,1.0
4725,Trepel Airport Equipment.svg,,#7b7c7e,none,0,1,1.0
4726,Trepel Airport Equipment.svg,,#7b7c7e,none,0,1,1.0
4727,Trepel Airport Equipment.svg,,#7b7c7e,none,0,1,1.0
4728,Trepel Airport Equipment.svg,,#7b7c7e,none,0,1,1.0
4729,Trepel Airport Equipment.svg,,#7b7c7e,none,0,1,1.0
4730,Trepel Airport Equipment.svg,,#7b7c7e,none,0,1,1.0
4731,Trepel Airport Equipment.svg,,#7b7c7e,none,0,1,1.0
4732,Trepel Airport Equipment.svg,,#7b7c7e,none,0,1,1.0
4733,Trepel Airport Equipment.svg,,#003964,none,0,1,1.0
4734,Trepel Airport Equipment.svg,,#003964,none,0,1,1.0
4735,Trepel Airport Equipment.svg,,#003964,none,0,1,1.0
4736,Trepel Airport Equipment.svg,,#003964,none,0,1,1.0
4737,Trepel Airport Equipment.svg,,#003964,none,0,1,1.0
4738,Trepel Airport Equipment.svg,,#003964,none,0,1,1.0
4739,Trepel Airport Equipment.svg,,#003964,none,0,1,1.0
4740,Trepel Airport Equipment.svg,,#003964,none,0,1,1.0
4741,Trepel Airport Equipment.svg,,#003964,none,0,1,1.0
4742,Trevira.svg,,#1a171b,none,0,1,1.0
4743,Trevira.svg,,#e3004f,none,0,1,1.0
4744,Trevira.svg,,#e3004f,none,0,1,1.0
4745,Trevira.svg,,#e3004f,none,0,1,1.0
4746,Trevira.svg,,#e3004f,none,0,1,1.0
4747,Trevira.svg,,#e3004f,none,0,1,1.0
4748,Trevira.svg,,#e3004f,none,0,1,1.0
4749,Trevira.svg,,#e3004f,none,0,1,1.0
4750,TRIMET Aluminium SE.svg,,#026ab3,none,0,1,1.0
4751,TRIMET Aluminium SE.svg,,#87888a,none,0,1,1.0
4752,Triuva.svg,,#231f20,none,0,1,1.0
4753,Triuva.svg,,#231f20,none,0,1,1.0
4754,Triuva.svg,,#231f20,none,0,1,1.0
4755,Triuva.svg,,#231f20,none,0,1,1.0
4756,Triuva.svg,,#231f20,none,0,1,1.0
4757,Triuva.svg,,#231f20,none,0,1,1.0
4758,Trost Auto Service Technik SE.svg,,#000000,#000000,0,1.0,1.0
4759,Trost Auto Service Technik SE.svg,,#000000,#000000,0,1.0,1.0
4760,Trost Auto Service Technik SE.svg,,#000000,#000000,0,1.0,1.0
4761,Trost Auto Service Technik SE.svg,,#000000,#000000,0,1.0,1.0
4762,Trost Auto Service Technik SE.svg,,#000000,#000000,0,1.0,1.0
4763,Trost Auto Service Technik SE.svg,,#000000,#000000,0,1.0,1.0
4764,Truetzschler.svg,,#154281,none,0,1,1.0
4765,Truetzschler.svg,,#154281,none,0,1,1.0
4766,Truetzschler.svg,,#154281,none,0,1,1.0
4767,Truetzschler.svg,,#154281,none,0,1,1.0
4768,Truetzschler.svg,,#154281,none,0,1,1.0
4769,Truetzschler.svg,,#154281,none,0,1,1.0
4770,Truetzschler.svg,,#154281,none,0,1,1.0
4771,Truetzschler.svg,,#154281,none,0,1,1.0
4772,Truetzschler.svg,,#154281,none,0,1,1.0
4773,Truetzschler.svg,,#154281,none,0,1,1.0
4774,Truetzschler.svg,,#154281,none,0,1,1.0
4775,Truetzschler.svg,,#154281,none,0,1,1.0
4776,Truetzschler.svg,,#154281,none,0,1,1.0
4777,Tönnies Holding.svg,,#055c4a,none,2.80568,1,1.0
4778,Tönnies Holding.svg,,#055c4a,none,2.80568,1,1.0
4779,UEBE Medical.svg,,#e6007e,#000000,0,1,1.0
4780,UEBE Medical.svg,,#004289,#000000,0,1,1.0
4781,UEBE Medical.svg,cls-3,#000000,#000000,0,1.0,1.0
4782,UEBE Medical.svg,,#9d9d9c,#000000,0,1,1.0
4783,Uniper.svg,fil1,#008dd1,#000000,0,1.0,1.0
4784,Uniper.svg,fil0,none,#000000,0,1.0,1.0
4785,Uniwheels Group.svg,st0,#1D1D1B,#000000,0,1.0,1.0
4786,Uniwheels Group.svg,st0,#1D1D1B,#000000,0,1.0,1.0
4787,Uniwheels Group.svg,st0,#1D1D1B,#000000,0,1.0,1.0
4788,Uniwheels Group.svg,st0,#1D1D1B,#000000,0,1.0,1.0
4789,Uniwheels Group.svg,st0,#1D1D1B,#000000,0,1.0,1.0
4790,Uniwheels Group.svg,st0,#1D1D1B,#000000,0,1.0,1.0
4791,Uniwheels Group.svg,st0,#1D1D1B,#000000,0,1.0,1.0
4792,Uniwheels Group.svg,st0,#1D1D1B,#000000,0,1.0,1.0
4793,Uniwheels Group.svg,st0,#1D1D1B,#000000,0,1.0,1.0
4794,Uniwheels Group.svg,st0,#1D1D1B,#000000,0,1.0,1.0
4795,Uniwheels Group.svg,st0,#1D1D1B,#000000,0,1.0,1.0
4796,Uniwheels Group.svg,st0,#1D1D1B,#000000,0,1.0,1.0
4797,Uniwheels Group.svg,st0,#1D1D1B,#000000,0,1.0,1.0
4798,Uniwheels Group.svg,st0,#1D1D1B,#000000,0,1.0,1.0
4799,Uniwheels Group.svg,st0,#1D1D1B,#000000,0,1.0,1.0
4800,Uniwheels Group.svg,st0,#1D1D1B,#000000,0,1.0,1.0
4801,Uniwheels Group.svg,st0,#1D1D1B,#000000,0,1.0,1.0
4802,Uniwheels Group.svg,st1,#004A92,#000000,0,1.0,1.0
4803,Uniwheels Group.svg,st2,#77797A,#000000,0,1.0,1.0
4804,Uniwheels Group.svg,st2,#77797A,#000000,0,1.0,1.0
4805,Uniwheels Group.svg,st2,#77797A,#000000,0,1.0,1.0
4806,Uniwheels Group.svg,st2,#77797A,#000000,0,1.0,1.0
4807,Uniwheels Group.svg,st2,#77797A,#000000,0,1.0,1.0
4808,Uniwheels Group.svg,st2,#77797A,#000000,0,1.0,1.0
4809,Uniwheels Group.svg,st1,#004A92,#000000,0,1.0,1.0
4810,Uniwheels Group.svg,st2,#77797A,#000000,0,1.0,1.0
4811,Uniwheels Group.svg,st2,#77797A,#000000,0,1.0,1.0
4812,Uniwheels Group.svg,st2,#77797A,#000000,0,1.0,1.0
4813,Uniwheels Group.svg,st2,#77797A,#000000,0,1.0,1.0
4814,Uniwheels Group.svg,st2,#77797A,#000000,0,1.0,1.0
4815,Uniwheels Group.svg,st2,#77797A,#000000,0,1.0,1.0
4816,Uniwheels Group.svg,st1,#004A92,#000000,0,1.0,1.0
4817,Uniwheels Group.svg,st2,#77797A,#000000,0,1.0,1.0
4818,Uniwheels Group.svg,st5,#7C7B7B,#000000,0,1.0,1.0
4819,Uniwheels Group.svg,st5,#7C7B7B,#000000,0,1.0,1.0
4820,Uniwheels Group.svg,st1,#004A92,#000000,0,1.0,1.0
4821,Uniwheels Group.svg,st1,#004A92,#000000,0,1.0,1.0
4822,Uniwheels Group.svg,st1,#004A92,#000000,0,1.0,1.0
4823,Uniwheels Group.svg,st1,#004A92,#000000,0,1.0,1.0
4824,Vapiano SE.svg,,#ed1639,none,0,1,1.0
4825,Vapiano SE.svg,,#ed1639,none,0,1,1.0
4826,Vapiano SE.svg,,#a80f25,none,0,1,1.0
4827,VEGA Grieshaber.svg,,#ffdc00,none,0,1,1.0
4828,Verkehrsgesellschaft Mecklenburg-Vorpommern.svg,,#000000,#000000,0,1.0,1.0
4829,Verkehrsgesellschaft Mecklenburg-Vorpommern.svg,,#000000,#000000,0,1.0,1.0
4830,Verkehrsgesellschaft Mecklenburg-Vorpommern.svg,,#000000,#000000,0,1.0,1.0
4831,Verkehrsgesellschaft Mecklenburg-Vorpommern.svg,,#000000,#000000,0,1.0,1.0
4832,Verkehrsgesellschaft Mecklenburg-Vorpommern.svg,,#000000,#000000,0,1.0,1.0
4833,Verkehrsgesellschaft Mecklenburg-Vorpommern.svg,,#000000,#000000,0,1.0,1.0
4834,Verkehrsgesellschaft Mecklenburg-Vorpommern.svg,,#000000,#000000,0,1.0,1.0
4835,Verkehrsgesellschaft Mecklenburg-Vorpommern.svg,,#000000,#000000,0,1.0,1.0
4836,Verkehrsgesellschaft Mecklenburg-Vorpommern.svg,,#000000,#000000,0,1.0,1.0
4837,Verkehrsgesellschaft Mecklenburg-Vorpommern.svg,,#000000,#000000,0,1.0,1.0
4838,Verkehrsgesellschaft Mecklenburg-Vorpommern.svg,,#000000,#000000,0,1.0,1.0
4839,Verkehrsgesellschaft Mecklenburg-Vorpommern.svg,,#000000,#000000,0,1.0,1.0
4840,Verkehrsgesellschaft Mecklenburg-Vorpommern.svg,,none,#8ab5dd,0.5,1,1
4841,Verkehrsgesellschaft Mecklenburg-Vorpommern.svg,,none,#005ea8,0.49900001,1,1
4842,Verkehrsgesellschaft Mecklenburg-Vorpommern.svg,,#000000,none,0,1,1.0
4843,Verkehrsgesellschaft Mecklenburg-Vorpommern.svg,,#000000,none,0,1,1.0
4844,Verkehrsgesellschaft Mecklenburg-Vorpommern.svg,,#005ea8,none,0,1,1.0
4845,Verkehrsgesellschaft Mecklenburg-Vorpommern.svg,,#ffdd00,none,0,1,1.0
4846,Verkehrsgesellschaft Mecklenburg-Vorpommern.svg,,#000000,none,0,1,1.0
4847,Verkehrsgesellschaft Mecklenburg-Vorpommern.svg,,#000000,none,0,1,1.0
4848,Verkehrsgesellschaft Mecklenburg-Vorpommern.svg,,#e2001a,none,0,1,1.0
4849,VHS-Bildungswerk.svg,st0,#333E48,#000000,0,1.0,1.0
4850,VHS-Bildungswerk.svg,st0,#333E48,#000000,0,1.0,1.0
4851,VHS-Bildungswerk.svg,st0,#333E48,#000000,0,1.0,1.0
4852,VHS-Bildungswerk.svg,st0,#333E48,#000000,0,1.0,1.0
4853,VHS-Bildungswerk.svg,st0,#333E48,#000000,0,1.0,1.0
4854,VHS-Bildungswerk.svg,st0,#333E48,#000000,0,1.0,1.0
4855,VHS-Bildungswerk.svg,st0,#333E48,#000000,0,1.0,1.0
4856,VHS-Bildungswerk.svg,st0,#333E48,#000000,0,1.0,1.0
4857,VHS-Bildungswerk.svg,st0,#333E48,#000000,0,1.0,1.0
4858,VHS-Bildungswerk.svg,st0,#333E48,#000000,0,1.0,1.0
4859,VHS-Bildungswerk.svg,st0,#333E48,#000000,0,1.0,1.0
4860,VHS-Bildungswerk.svg,st1,#C6093B,#000000,0,1.0,1.0
4861,VHS-Bildungswerk.svg,st0,#333E48,#000000,0,1.0,1.0
4862,VHS-Bildungswerk.svg,st0,#333E48,#000000,0,1.0,1.0
4863,VHS-Bildungswerk.svg,st0,#333E48,#000000,0,1.0,1.0
4864,VHS-Bildungswerk.svg,st0,#333E48,#000000,0,1.0,1.0
4865,VHS-Bildungswerk.svg,st0,#333E48,#000000,0,1.0,1.0
4866,VHS-Bildungswerk.svg,st0,#333E48,#000000,0,1.0,1.0
4867,VIAG.svg,,none,#2830c3,38.5074,1,1
4868,VIAG.svg,,none,#2830c3,38.5074,1,1
4869,VIAG.svg,,none,#2830c3,38.5074,1,1
4870,VIAG.svg,,none,#2830c3,38.5074,1,1
4871,Vilmorin.svg,,#000000,#000000,0,1.0,1.0
4872,Vilmorin.svg,,#ab273b,none,0,1,1.0
4873,Vilmorin.svg,,#4a4a49,none,0,1,1.0
4874,Vilmorin.svg,,#4a4a49,none,0,1,1.0
4875,Vilmorin.svg,,#4a4a49,none,0,1,1.0
4876,Vilmorin.svg,,#4a4a49,none,0,1,1.0
4877,Vilmorin.svg,,#4a4a49,none,0,1,1.0
4878,Vilmorin.svg,,#4a4a49,none,0,1,1.0
4879,Vilmorin.svg,,#4a4a49,none,0,1,1.0
4880,Vilmorin.svg,,#ab273b,none,0,1,1.0
4881,Vilmorin.svg,,#ab273b,none,0,1,1.0
4882,Vilmorin.svg,,#ab273b,none,0,1,1.0
4883,Vilmorin.svg,,#4a4a49,none,0,1,1.0
4884,Vilmorin.svg,,#4a4a49,none,0,1,1.0
4885,Vilmorin.svg,,#4a4a49,none,0,1,1.0
4886,Vilmorin.svg,,#4a4a49,none,0,1,1.0
4887,Vilmorin.svg,,#4a4a49,none,0,1,1.0
4888,Vilmorin.svg,,#4a4a49,none,0,1,1.0
4889,Vilmorin.svg,,#4a4a49,none,0,1,1.0
4890,Vilmorin.svg,,#4a4a49,none,0,1,1.0
4891,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4892,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4893,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4894,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4895,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4896,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4897,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4898,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4899,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4900,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4901,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4902,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4903,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4904,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4905,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4906,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4907,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4908,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4909,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4910,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4911,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4912,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4913,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4914,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4915,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4916,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4917,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4918,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4919,Volke-Unternehmensgruppe für technische Entwicklung.svg,,#000000,#000000,0,1.0,1.0
4920,Wafios.svg,,#1c418a,none,0,1,1.0
4921,Wafios.svg,,#1c418a,none,0,1,1.0
4922,Wafios.svg,,#1c418a,none,0,1,1.0
4923,Wafios.svg,,#1c418a,none,0,1,1.0
4924,Wafios.svg,,#1c418a,none,0,1,1.0
4925,Wafios.svg,,#1c418a,none,0,1,1.0
4926,Wafios.svg,,#1c418a,none,0,1,1.0
4927,Wafios.svg,,#1c418a,none,0,1,1.0
4928,Waldorf Music.svg,,#707070,none,0,1,1.0
4929,Waldorf Music.svg,,#707070,none,0,1,1.0
4930,Warema Renkhoff SE.svg,,#000000,none,0,1,1.0
4931,Warema Renkhoff SE.svg,,#000000,none,0,1,1.0
4932,Warema Renkhoff SE.svg,,#000000,none,0,1,1.0
4933,Warema Renkhoff SE.svg,,#000000,none,0,1,1.0
4934,Warema Renkhoff SE.svg,,#000000,none,0,1,1.0
4935,Warema Renkhoff SE.svg,,#000000,none,0,1,1.0
4936,Warema Renkhoff SE.svg,,#de0029,none,0,1,1.0
4937,Warema Renkhoff SE.svg,,#de0029,none,0,1,1.0
4938,Warema Renkhoff SE.svg,,#de0029,none,0,1,1.0
4939,Warema Renkhoff SE.svg,,#de0029,none,0,1,1.0
4940,Warema Renkhoff SE.svg,,#cccccc,none,0,1,1.0
4941,Warema Renkhoff SE.svg,,#de0029,none,0,1,1.0
4942,Warema Renkhoff SE.svg,,#cccccc,none,0,1,1.0
4943,Warema Renkhoff SE.svg,,#cccccc,none,0,1,1.0
4944,Warema Renkhoff SE.svg,,#cccccc,none,0,1,1.0
4945,Warema Renkhoff SE.svg,,#cccccc,none,0,1,1.0
4946,Webasto SE.svg,,#e30613,none,0,1,1.0
4947,Webasto SE.svg,,#004f9f,none,0,1,1.0
4948,WebID Solutions.svg,st0,#05B1FB,#000000,0,1.0,1.0
4949,WebID Solutions.svg,,#000000,#000000,0,1.0,1.0
4950,WebID Solutions.svg,,#000000,#000000,0,1.0,1.0
4951,Weidmüller.svg,,#000000,#000000,0,1.0,1.0
4952,Weidmüller.svg,,#f46d16,none,0,1,1.0
4953,Weidmüller.svg,,#f46d16,none,0,1,1.0
4954,Weidmüller.svg,,#f46d16,none,0,1,1.0
4955,Weidmüller.svg,,#f46d16,none,0,1,1.0
4956,Weidmüller.svg,,#f46d16,none,0,1,1.0
4957,Weidmüller.svg,,#f46d16,none,0,1,1.0
4958,Weidmüller.svg,,#f46d16,none,0,1,1.0
4959,Weidmüller.svg,,#f46d16,none,0,1,1.0
4960,Weidmüller.svg,,#f46d16,none,0,1,1.0
4961,Weidmüller.svg,,#f46d16,none,0,1,1.0
4962,Weidmüller.svg,,#f46d16,none,0,1,1.0
4963,Weidmüller.svg,,#f46d16,none,0,1,1.0
4964,Weidmüller.svg,,#f46d16,none,0,1,1.0
4965,Weidmüller.svg,,#231f20,none,0,1,1.0
4966,Weidmüller.svg,,#f46d16,none,0,1,1.0
4967,Weidmüller.svg,,#f46d16,none,0,1,1.0
4968,Weidmüller.svg,,#231f20,none,0,1,1.0
4969,WEMAG.svg,,#009ee0,none,0,1,1.0
4970,WEMAG.svg,,#009ee0,none,0,1,1.0
4971,WEMAG.svg,,#009ee0,none,0,1,1.0
4972,WEMAG.svg,,#009ee0,none,0,1,1.0
4973,WEMAG.svg,,#009ee0,none,0,1,1.0
4974,WEMAG.svg,,#009ee0,none,0,1,1.0
4975,WEMAG.svg,,#009ee0,none,0,1,1.0
4976,WESTFA.svg,,#000000,#000000,0,1.0,1.0
4977,Westfälische Provinzial Versicherung.svg,,#000000,#000000,0,1.0,1.0
4978,Westfälische Provinzial Versicherung.svg,,#00894d,none,0,1,1.0
4979,Wieland Group.svg,,#000000,#000000,0,1.0,1.0
4980,Wieland Group.svg,,#000000,#000000,0,1.0,1.0
4981,Wieland Group.svg,,#000000,#000000,0,1.0,1.0
4982,Wieland Group.svg,,#000000,#000000,0,1.0,1.0
4983,Wieland Group.svg,,#f15a22,none,0,1,1.0
4984,Wieland Group.svg,,#f15a22,none,0,1,1.0
4985,Wieland Group.svg,,#f15a22,none,0,1,1.0
4986,Wieland Group.svg,,#f15a22,none,0,1,1.0
4987,Wieland Group.svg,,#f15a22,none,0,1,1.0
4988,Wieland Group.svg,,#f15a22,none,0,1,1.0
4989,Wieland Group.svg,,#f15a22,none,0,1,1.0
4990,Wieland Group.svg,,none,#f15a22,0.949,1,1
4991,Wiesheu.svg,,#000000,#000000,0,1.0,1.0
4992,WILA Lichttechnik.svg,,#191919,none,0,1,1.0
4993,Wilh. Werhahn KG.svg,,#000000,#000000,0,1.0,1.0
4994,Wilh. Werhahn KG.svg,,#000000,#000000,0,1.0,1.0
4995,Wilh. Werhahn KG.svg,,#000000,#000000,0,1.0,1.0
4996,Wilh. Werhahn KG.svg,,#000000,#000000,0,1.0,1.0
4997,Wilh. Werhahn KG.svg,,#000000,#000000,0,1.0,1.0
4998,Wilh. Werhahn KG.svg,,#000000,#000000,0,1.0,1.0
4999,Wilh. Werhahn KG.svg,,#000000,#000000,0,1.0,1.0
5000,Wilh. Werhahn KG.svg,,#000000,#000000,0,1.0,1.0
5001,Wilh. Werhahn KG.svg,,#000000,#000000,0,1.0,1.0
5002,Wilh. Werhahn KG.svg,,#000000,#000000,0,1.0,1.0
5003,Wilh. Werhahn KG.svg,,#000000,#000000,0,1.0,1.0
5004,Wilh. Werhahn KG.svg,,#000000,#000000,0,1.0,1.0
5005,Wilh. Werhahn KG.svg,,#000000,#000000,0,1.0,1.0
5006,Wilh. Werhahn KG.svg,,#000000,#000000,0,1.0,1.0
5007,Wilh. Werhahn KG.svg,,#000000,#000000,0,1.0,1.0
5008,Wilh. Werhahn KG.svg,,#000000,#000000,0,1.0,1.0
5009,Wilh. Werhahn KG.svg,,#000000,#000000,0,1.0,1.0
5010,Wilh. Werhahn KG.svg,,#000000,#000000,0,1.0,1.0
5011,Wilh. Werhahn KG.svg,,#000000,#000000,0,1.0,1.0
