,filename,animation_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,stroke_width,opacity,stroke_opacity,fill_r,fill_g,fill_b,stroke_r,stroke_g,stroke_b,svg_fill_r,diff_fill_r,svg_fill_g,diff_fill_g,svg_fill_b,diff_fill_b,svg_stroke_r,diff_stroke_r,svg_stroke_g,diff_stroke_g,svg_stroke_b,diff_stroke_b,rel_width,rel_height,rel_x_position,rel_y_position,nr_paths_svg,nr_commands
725,logo_127,166,14.180379,6.070524,-6.2765036,1.3339694,-1.3398664,0.15009384,-0.30090758,0.49272332,-0.42200997,0.13863169,-0.4338215,-0.07628673,-0.049094632,-0.08364237,-0.15734313,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458673,0.044960179725884564,0.9575804508690415,0.2800157946726555,194,5
726,logo_127,167,16.294584,7.3150096,-6.7783895,3.3110406,-1.5494927,0.26053184,0.0911395,0.31763375,-0.2841821,0.19044529,-0.30253732,-0.06914206,-0.1599757,0.11208097,-0.10150752,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458673,0.04496017972588446,0.9575804508690415,0.3474925579138572,194,5
727,logo_127,169,6.584874,5.2321,-4.443197,-1.5791978,-0.91382855,0.15714873,-0.73325163,0.6332926,0.07429105,0.14418285,-0.3207494,-0.039064635,0.06610513,-0.39736402,0.005247625,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458673,0.04496017972588446,0.9575804508690415,0.4824095907438855,194,5
728,logo_127,168,8.463457,7.2091374,-4.478807,-0.9068745,-1.0222726,0.1744497,-0.61086076,0.57764876,0.012404617,0.12537618,-0.34491178,-0.03058664,-0.049299594,-0.38208726,0.02386695,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458673,0.04496017972588477,0.9575804508690415,0.41493282750268407,194,5
729,logo_127,17,-11.79053,-4.2937756,-5.6706905,2.7773144,-1.0179307,0.14217654,-0.18575081,0.38443193,-0.17177838,0.08635208,-0.7756233,0.0927264,-0.5552194,-0.08510304,0.15528192,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458822,0.04496017972588446,0.03500258131130613,0.4824095907438855,194,5
730,logo_127,170,12.924419,9.689222,-5.2890553,1.3602322,-1.3273418,0.26295847,-0.13544701,0.46039334,-0.4031291,0.24890037,-0.418954,-0.11914534,-0.15470646,-0.099832684,-0.08924777,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458673,0.044960179725884536,0.9893994149027706,0.14509876184262727,194,5
731,logo_127,171,12.7874,4.5255537,-6.1586895,0.39562917,-1.1584388,0.11810316,-0.42587256,0.6133182,-0.45336002,0.09057315,-0.44641474,-0.1055371,0.042752296,-0.27755794,-0.09083722,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458673,0.044960179725884716,0.9893994149027706,0.21253903143145392,194,5
732,logo_127,172,8.162893,12.031864,-3.8152666,0.38089445,-1.2275482,0.19914332,-0.40820414,0.37855917,-0.11371287,0.18298304,-0.5304313,-0.07112626,-0.1377523,-0.20449968,0.20028667,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458673,0.04496017972588446,0.9893994149027706,0.2800157946726556,194,5
733,logo_127,173,10.613216,9.035255,-4.7286596,0.16609208,-1.1172944,0.23845427,-0.29378775,0.5568942,-0.24749114,0.14324898,-0.3773214,-0.043208577,-0.10682914,-0.26875558,0.014133583,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458673,0.04496017972588446,0.9893994149027706,0.3474925579138572,194,5
734,logo_127,174,10.746906,6.149797,-5.257035,-0.34644124,-1.0741707,0.1756713,-0.5354179,0.6035558,-0.24167846,0.08291108,-0.3258612,-0.1063462,-0.007232012,-0.3698629,-0.042547524,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458673,0.04496017972588477,0.9893994149027706,0.41493282750268407,194,5
735,logo_127,175,14.738371,5.4448824,-6.5706778,1.6363158,-1.3667489,0.12070493,-0.23786193,0.48150614,-0.4737997,0.12968346,-0.4623304,-0.045830008,-0.05918044,-0.05680316,-0.15164362,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458673,0.04496017972588446,0.9893994149027706,0.4824095907438855,194,5
736,logo_127,177,6.209971,-1.6727195,-5.8579726,-1.6423603,-0.8776477,0.13698345,-0.92371386,0.86339676,-0.14055881,0.13273147,-0.59162855,-0.12688474,0.12713619,-0.36645508,0.03938152,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194459162,0.04496027858096102,0.7030803648253313,0.5498863045575489,194,5
737,logo_127,176,3.4477649,-1.9984797,-5.497234,-1.9022855,-0.7759963,0.14339629,-1.0613852,0.7997437,-0.09652871,0.17873967,-0.5742075,-0.13596183,0.077250265,-0.3873531,0.038160723,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.02120117019445887,0.04496027858096102,0.6712614007916021,0.5498863045575489,194,5
738,logo_127,178,11.141245,3.4937122,-5.955542,-0.35938746,-1.0483328,0.09809197,-0.7322565,0.56742984,-0.332302,0.09097534,-0.41216218,-0.13422023,0.06503352,-0.37534672,-0.03542357,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458968,0.04496027858096102,0.7348993288590603,0.5498863045575489,194,5
739,logo_127,18,-9.779848,-1.974094,-4.986548,0.57149607,-0.7588361,0.40384904,-0.55866057,0.69575834,-0.042674135,0.24850787,-0.6269765,0.08523844,-0.018539732,-0.24553141,0.16330741,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458784,0.04496017972588461,0.06682154534503527,0.07762199860142562,194,5
740,logo_127,179,6.785525,-1.6871173,-5.996166,-1.4228965,-1.0001016,0.08095989,-0.97836167,0.8077021,-0.18885507,0.04370127,-0.56283385,-0.11206293,0.16330329,-0.36261922,0.033182338,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194460828,0.04496027858096102,0.7985200481844775,0.5498863045575489,194,5
741,logo_127,180,9.333501,-0.60108715,-6.190598,-1.0063154,-0.9842333,0.026048627,-0.7805598,0.7641152,-0.21391955,0.06435496,-0.58380663,-0.04280352,0.17205904,-0.33499393,-0.018426681,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458968,0.04496027858096102,0.8303390122182068,0.5498863045575489,194,5
742,logo_127,181,15.286013,2.366558,-7.26394,1.9445763,-1.4062185,0.059960112,-0.21899569,0.49887383,-0.37074524,0.07783598,-0.52674997,-0.019872017,0.034394976,-0.07599162,-0.121121064,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.02120117019445887,0.04496027858096102,0.8621407675098949,0.5498863045575489,194,5
743,logo_127,184,14.749207,3.7679439,-6.8928103,1.5469668,-1.3743589,0.056539115,-0.34732872,0.51008964,-0.50557816,0.08104918,-0.51108944,-0.056257237,0.019641489,-0.09263611,-0.14118937,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458673,0.04496027858096102,0.9893994149027706,0.5498863045575489,194,21
744,logo_127,182,14.824485,4.2425733,-6.8232455,1.6115599,-1.380421,0.08756397,-0.28069016,0.5319161,-0.49482065,0.08460243,-0.49155986,-0.0514458,-0.0041811275,-0.08014509,-0.14317958,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458673,0.04496027858096102,0.9257786955773533,0.5498863045575489,194,5
745,logo_127,183,7.7770886,6.8025045,-4.374851,-1.1971794,-0.95360494,0.17304678,-0.6362817,0.5912694,0.08003151,0.16788876,-0.3555397,-0.048195302,-0.038100153,-0.35978734,0.021820325,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458673,0.04496027858096102,0.9575804508690415,0.5498863045575489,194,17
746,logo_127,185,-6.0555916,5.63576,-3.0185807,-0.98343617,-0.8079994,0.509819,-0.8662133,0.60319084,0.3979091,0.50002795,-0.5943283,-0.29981437,-0.030019341,-0.30444098,0.2641878,0,1.0,1.0,155,28,24,0,0,0,32.71649484536083,122.28350515463917,67.5,-39.5,124.80927835051547,-100.80927835051547,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458774,0.044960179725884536,0.4167613147478919,0.14509876184262727,194,7
747,logo_127,186,-1.4528819,8.829991,-2.7153137,-1.2827342,-0.8546885,0.41477382,-0.7900157,0.530119,0.5589315,0.49937847,-0.61868554,-0.22764724,-0.09853407,-0.16474615,0.2901673,0,1.0,1.0,155,28,24,0,0,0,32.71649484536083,122.28350515463917,67.5,-39.5,124.80927835051547,-100.80927835051547,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458774,0.04496017972588461,0.4167613147478919,0.07762199860142562,194,19
748,logo_127,188,1.8685231,-1.9792341,-5.1899295,-2.0895994,-0.623727,0.19837461,-0.9374233,0.8616334,-0.014200536,0.25090978,-0.57682705,-0.13825268,0.050214306,-0.39113128,0.047510862,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458774,0.04496027858096102,0.1940629839958699,0.6173630677987504,194,15
749,logo_127,187,-11.16363,-0.5301069,-4.704654,1.21549,-0.93215203,0.4209503,-0.56208384,0.5343877,0.023454826,0.3136614,-0.6312567,-0.03883811,-0.07326868,-0.21375577,0.19250207,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458784,0.04496027858096102,0.06682154534503527,0.6173630677987504,194,25
750,logo_127,189,3.613252,-2.8512385,-5.771514,-1.6712669,-0.8566035,0.1047736,-1.1838521,0.73878485,-0.16964978,0.13021202,-0.5895874,-0.12057218,0.09113335,-0.3892411,0.039408274,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194459457,0.04496027858096102,0.3213216313887455,0.6173630677987504,194,13
751,logo_127,190,6.4537597,4.732353,-4.5598664,-1.5870215,-0.9214338,0.15013166,-0.81061727,0.61839676,0.030772628,0.13192382,-0.32076955,-0.035343666,0.09208154,-0.4223304,0.0023101957,0,1.0,1.0,155,28,24,0,0,0,32.71649484536083,122.28350515463917,67.5,-39.5,124.80927835051547,-100.80927835051547,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194459263,0.04496017972588477,0.5122009981070382,0.6173266235739138,194,13
752,logo_127,19,-1.7165532,0.13529761,-4.322163,-2.1112468,-0.5764161,0.29759994,-0.8239979,0.83599144,0.045116495,0.26788667,-0.44791913,-0.15914191,0.05786983,-0.4238001,0.08635136,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458784,0.044960179725884536,0.06682154534503527,0.14509876184262727,194,5
753,logo_127,191,11.700364,0.15321234,-6.674645,-0.077700004,-1.1311865,0.0068515507,-0.65528977,0.6598031,-0.35226014,0.03459972,-0.54544055,-0.034970466,0.16299024,-0.31598684,-0.048599534,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194459162,0.04496027858096102,0.7030803648253313,0.6173630677987504,194,22
754,logo_127,192,10.099934,1.7545805,-5.8972907,-0.8498309,-0.9866498,0.04998978,-0.65304536,0.71343327,-0.2291605,0.061359864,-0.46800503,-0.06332605,0.13418348,-0.4023903,-0.0255431,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458968,0.04496027858096102,0.8303390122182068,0.6173630677987504,194,22
755,logo_127,193,12.52759,4.2124686,-6.152604,0.2466286,-1.1268728,0.12014767,-0.47409925,0.62261707,-0.43762216,0.090778984,-0.44844198,-0.115764014,0.04553374,-0.30726454,-0.07851706,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458673,0.04496027858096102,0.9575804508690415,0.6173630677987504,194,14
756,logo_127,20,-9.559374,-2.6875792,-5.1542497,0.5799962,-0.7303637,0.38092685,-0.5573126,0.71134317,-0.070626475,0.2260779,-0.64337254,0.11099414,-0.03142405,-0.2326285,0.155279,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458784,0.044960278580961174,0.06682154534503527,0.21257547565629056,194,5
757,logo_127,2,2.1795242,0.27455664,1.8623515,-4.494117,1.0445933,0.3255992,-0.1052923,0.7974163,-0.8330914,0.6067312,-0.7133957,0.8253969,-0.41710302,0.67644954,0.14048065,0,1.0,1.0,112,111,111,0,0,0,32.71649484536083,79.28350515463917,67.5,43.5,124.80927835051547,-13.80927835051547,0.0,0.0,0.0,0.0,0.0,0.0,0.06546212976693999,0.18392800796952713,0.29120637033864105,0.906465831340296,194,5
758,logo_127,21,-3.0495667,5.0809197,-3.1738093,-1.8391109,-0.64926666,0.42078656,-0.77591586,0.73070246,0.4120069,0.4354658,-0.4969154,-0.22893094,-0.03169248,-0.31866118,0.17230849,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458784,0.044960179725884564,0.06682154534503527,0.2800157946726555,194,5
759,logo_127,22,-6.002788,-1.2334318,-4.579183,-1.1936501,-0.5604351,0.3511094,-0.79768926,0.7716767,-0.019046474,0.27242532,-0.5391526,-0.12650323,-0.0012257983,-0.3982714,0.095639355,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458784,0.04496017972588446,0.06682154534503527,0.3474925579138572,194,5
760,logo_127,24,-11.299281,-1.7079935,-4.936522,1.4037482,-0.9094797,0.37632418,-0.4833984,0.54776007,0.005949726,0.24987087,-0.65950847,-0.0027295647,-0.18854061,-0.15604877,0.16700785,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458784,0.04496017972588446,0.06682154534503527,0.4824095907438855,194,5
761,logo_127,23,-8.094129,-1.8434919,-4.827422,-0.25845385,-0.6454116,0.38047934,-0.67206305,0.7447537,-0.04949066,0.23658343,-0.57056314,-0.00418173,0.017406657,-0.34695384,0.11820998,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458784,0.04496017972588477,0.06682154534503527,0.41493282750268407,194,5
762,logo_127,25,-9.266678,6.6215353,-2.8185253,0.5855474,-0.90185344,0.5298349,-0.5144856,0.43209377,0.39067796,0.6219513,-0.64995503,-0.23019877,-0.029436044,-0.27010626,0.29981104,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458895,0.04496017972588461,0.09862330063672345,0.07762199860142562,194,5
763,logo_127,26,-5.721254,6.160611,-2.9147651,-0.9914712,-0.81522447,0.50017816,-0.87446725,0.57894224,0.44507042,0.51042056,-0.6114665,-0.27959445,-0.052194767,-0.27689016,0.27512845,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458895,0.044960179725884536,0.09862330063672345,0.14509876184262727,194,5
764,logo_127,27,-6.2973013,8.0361595,-2.555982,-0.3876918,-0.84229726,0.53880286,-0.7721517,0.49908072,0.54126304,0.6146847,-0.7136462,-0.29670063,-0.098918475,-0.21279176,0.32930174,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458895,0.044960278580961174,0.09862330063672345,0.21257547565629056,194,5
765,logo_127,28,-7.2467675,2.1104255,-3.7728162,-0.91428405,-0.68236804,0.4787525,-0.7362012,0.7372015,0.12670301,0.3716257,-0.51789373,-0.22298063,0.010088102,-0.4069853,0.13655262,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458895,0.044960179725884564,0.09862330063672345,0.2800157946726555,194,5
766,logo_127,29,-4.063592,2.4481704,-3.6712475,-1.8660783,-0.58947474,0.4440557,-0.7827501,0.82632047,0.1442737,0.35694137,-0.42691723,-0.2373894,0.00913957,-0.41497016,0.093953334,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458895,0.04496017972588446,0.09862330063672345,0.3474925579138572,194,5
767,logo_127,30,-2.6857529,2.3649073,-3.7537565,-2.0733314,-0.5889035,0.40895373,-0.8722465,0.801761,0.17126088,0.34341985,-0.39760458,-0.22445184,0.037789825,-0.4197728,0.081372984,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458895,0.04496017972588477,0.09862330063672345,0.41493282750268407,194,5
768,logo_127,3,6.2635846,-0.65597826,0.9612578,-4.115639,0.89049995,0.27567658,0.017206356,0.8347938,-0.97515684,0.63432467,-0.8207672,0.80055857,-0.34292424,0.6764173,0.0580519,0,1.0,1.0,112,111,111,0,0,0,32.71649484536083,79.28350515463917,67.5,43.5,124.80927835051547,-13.80927835051547,0.0,0.0,0.0,0.0,0.0,0.0,0.06546212976693985,0.18392800796952713,0.3804164890789612,0.906465831340296,194,5
769,logo_127,31,-9.736042,-2.6991713,-5.141991,0.66806406,-0.74977154,0.3686947,-0.48308092,0.73419106,-0.07785511,0.20227319,-0.6460659,0.11742075,-0.03806614,-0.22516407,0.16140573,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458895,0.04496017972588446,0.09862330063672345,0.4824095907438855,194,5
770,logo_127,32,-4.0642257,7.5661197,-2.7450793,-1.1197698,-0.7995296,0.48886216,-0.8501113,0.5899428,0.5863686,0.52766967,-0.65574837,-0.27655432,-0.09761086,-0.21684243,0.29883268,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458822,0.044960179725884536,0.13044226467045256,0.14509876184262727,194,5
771,logo_127,33,-10.763372,5.1611743,-3.2485332,1.1654114,-0.9643338,0.5566863,-0.41078654,0.41397795,0.27503493,0.608014,-0.57103,-0.1278915,0.0043138945,-0.24592699,0.27847227,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458968,0.04496017972588461,0.16226122870418164,0.07762199860142562,194,5
772,logo_127,34,-5.9510393,7.330985,-2.6739008,-0.6840432,-0.84379464,0.5286942,-0.8118258,0.545018,0.52977574,0.5685648,-0.6762915,-0.28525403,-0.094055645,-0.22836076,0.30683666,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458968,0.044960179725884536,0.16226122870418164,0.14509876184262727,194,5
773,logo_127,35,-9.90782,3.0003266,-3.7040453,0.37730515,-0.87130773,0.5585549,-0.56258404,0.5624252,0.17916937,0.4997043,-0.5568373,-0.1581664,0.037335776,-0.31027374,0.20394991,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458968,0.044960179725884716,0.16226122870418164,0.2125755250838288,194,5
774,logo_127,36,-5.721395,8.260036,-2.533379,-0.51618207,-0.83980966,0.5476083,-0.7903026,0.5184889,0.5856668,0.6093889,-0.7123103,-0.29772788,-0.123303525,-0.19073749,0.33799258,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458968,0.044960179725884564,0.16226122870418164,0.2800157946726555,194,5
775,logo_127,37,-10.930616,3.1804495,-3.765533,1.0959921,-1.0261794,0.5485615,-0.53924155,0.46210653,0.17194788,0.4782925,-0.52772063,-0.10124433,0.04345769,-0.25427043,0.22365543,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458968,0.04496017972588446,0.16226122870418164,0.3474925579138572,194,5
776,logo_127,38,-11.10036,-2.4059997,-5.1019754,1.4033474,-0.8870576,0.35379797,-0.51518005,0.54505664,-0.01714484,0.22765356,-0.67334366,0.035900876,-0.20516212,-0.13687292,0.15763251,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458968,0.04496017972588477,0.16226122870418164,0.41493282750268407,194,5
777,logo_127,39,0.029808009,2.4604368,-3.9328563,-2.2563365,-0.6472183,0.30597734,-0.8213289,0.7556089,0.109024204,0.29532596,-0.36574388,-0.14347981,0.067700945,-0.43242273,0.072036274,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458968,0.04496017972588446,0.16226122870418164,0.4824095907438855,194,5
778,logo_127,4,-2.7453327,-5.7297416,0.6326782,-2.991618,1.9041373,0.5099284,-0.050229624,1.2581136,-0.11217978,0.5522638,-0.6226954,0.061777372,0.019806042,0.422283,-0.13283797,0,1.0,1.0,112,111,111,0,0,0,32.71649484536083,79.28350515463917,67.5,43.5,124.80927835051547,-13.80927835051547,0.0,0.0,0.0,0.0,0.0,0.0,0.06549647220788166,0.1841834635361521,0.46498020994665296,0.9079073306091046,194,5
779,logo_127,40,-11.249198,5.4772496,-3.2354584,1.6029254,-1.0626565,0.53056717,-0.37919903,0.30947122,0.21223918,0.6150224,-0.5465962,-0.12099924,0.006087471,-0.23667593,0.27881983,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458774,0.04496017972588461,0.1940629839958699,0.07762199860142562,194,5
780,logo_127,41,-8.019928,-2.6841624,-5.022716,-0.2001674,-0.58526903,0.37375975,-0.65239966,0.7632371,-0.034439653,0.24550778,-0.6006327,0.032479566,-0.01759237,-0.2969936,0.10789914,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458774,0.044960179725884536,0.1940629839958699,0.14509876184262727,194,5
781,logo_127,42,-9.614764,-0.7442199,-4.6927004,0.32918274,-0.73913527,0.4394502,-0.5960993,0.6588497,-0.02779099,0.3369924,-0.609756,0.015590102,0.024336837,-0.30264798,0.17245176,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458774,0.044960278580961174,0.1940629839958699,0.21257547565629056,194,5
782,logo_127,43,-7.074402,7.92783,-2.5537362,-0.12263963,-0.8539429,0.51093906,-0.7095823,0.4505135,0.49217886,0.6219478,-0.71476007,-0.28828478,-0.08024621,-0.21943662,0.32820967,0,1.0,1.0,0,73,148,0,0,0,32.71649484536083,-32.71649484536083,67.5,5.5,124.80927835051547,23.19072164948453,0.0,0.0,0.0,0.0,0.0,0.0,0.021201170194458774,0.044960179725884564,0.1940629839958699,0.2800157946726555,194,5
